		ï»¿CURSO;UNIVERSIDAD;PETICION;GRADO;CENTRO;ÁREA;GENERAL;TITULADOS;"MAYORES 25";"MAYORES 40";"MAYORES 45"
2024;SEVILLA;808011;"RELACIONES LABORALES Y RECURSOS HUMANOS";"CENTRO UNIVERSITARIO DE OSUNA (ADS.)";SYJ;5,000;5,000;"6,120 OPA";5,000;5,000
2024;SEVILLA;808005;"RELACIONES LABORALES Y RECURSOS HUMANOS";"FACULTAD DE CIENCIAS DEL TRABAJO";SYJ;"6,460 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;808710;TURISMO;"FACULTAD DE TURISMO Y FINANZAS";SYJ;5,000;5,000;"5,000 ONPNA";12,250;5,000
2024;SEVILLA;808706;TURISMO;"CENTRO DE ESTUDIOS UNIVERSITARIOS EUSA (ADSCRITO)";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;808725;"TURISMO (GRUPO EN INGLÉS)";"FACULTAD DE TURISMO Y FINANZAS";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";925501;"ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS";"FACULTAD CIENCIAS EMPRESARIALES";SYJ;"9,750 PREF";5,000;"5,000 ONPNA";21,914;5,000
2024;"P. OLAVIDE";925529;"ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS";"CENTRO UNIVERSITARIO SAN ISIDORO (ADS.)";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";925607;"ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS + DERECHO";"FACULTAD CIENCIAS EMPRESARIALES + DERECHO";SYJ;"10,776 PREF";7,834;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";925626;"ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS + DERECHO";"CENTRO UNIVERSITARIO SAN ISIDORO (ADS.)";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";925611;"ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS + DERECHO (grupo formación bilingüe)";"FACULTAD CIENCIAS EMPRESARIALES + DERECHO";SYJ;"11,858 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";925514;"ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (grupo formación en inglés)";"FACULTAD CIENCIAS EMPRESARIALES";SYJ;"10,945 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";951005;"ANÁLISIS ECONÓMICO";"FACULTAD CIENCIAS EMPRESARIALES";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";926708;BIOTECNOLOGÍA;"FACULTAD CIENCIAS EXPERIMENTALES";C;"12,439 PREF";7,240;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";927000;"CIENCIAS AMBIENTALES";"FACULTAD CIENCIAS EXPERIMENTALES";C;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";927302;"CIENCIAS AMBIENTALES + GEOGRAFÍA E HISTORIA";"FACULTAD CIENCIAS EXPERIMENTALES";SIN;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";927511;"CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE";"CENTRO UNIVERSITARIO SAN ISIDORO (ADS.)";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";927507;"CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE";"FACULTAD DE CIENCIAS DEL DEPORTE";SYJ;"11,418 PREF";7,961;"5,000 ONPNA";18,248;7,425
2024;"P. OLAVIDE";928500;"CIENCIAS POLÍTICAS Y DE LA ADMINISTRACIÓN";"FACULTAD DE DERECHO";SYJ;"7,470 PREF";7,730;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";929008;COMUNICACIÓN;"CENTRO UNIVERSITARIO SAN ISIDORO (ADS.)";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";929105;"COMUNICACIÓN + COMUNICACIÓN DIGITAL";"CENTRO UNIVERSITARIO SAN ISIDORO (ADS.)";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";929202;"COMUNICACIÓN DIGITAL";"CENTRO UNIVERSITARIO SAN ISIDORO (ADS.)";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";992604;CRIMINOLOGÍA;"FACULTAD DE DERECHO";SYJ;"10,551 PREF";8,160;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";929504;DERECHO;"FACULTAD DE DERECHO";SYJ;"10,116 PREF";8,550;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";929519;DERECHO;"CENTRO UNIVERSITARIO SAN ISIDORO (ADS.)";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";929806;"DERECHO + CIENCIAS POLÍTICAS Y DE LA ADMINISTRACIÓN";"FACULTAD DE DERECHO";SYJ;"10,708 PREF";6,760;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";951501;"DERECHO + CRIMINOLOGÍA";"FACULTAD DE DERECHO";SYJ;"11,112 PREF";6,600;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";929709;"DERECHO + FINANZAS Y CONTABILIDAD";"FACULTAD DE DERECHO";SYJ;"9,753 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";929903;"DERECHO + RELACIONES LABORALES Y RECURSOS HUMANOS";"FACULTAD DE DERECHO";SYJ;"10,693 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";929407;"DERECHO Y BACHELOR OF LAWS (UNIVERSIDAD DE BAYREUTH)";"FACULTAD DE DERECHO";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";902206;"EDUCACIÓN SOCIAL";"FACULTAD DE CIENCIAS SOCIALES";SYJ;"9,297 PREF";8,020;"5,000 ONPNA";5,000;8,875
2024;"P. OLAVIDE";902001;"FINANZAS Y CONTABILIDAD";"FACULTAD CIENCIAS EMPRESARIALES";SYJ;5,000;5,000;"5,000 ONPNA";16,333;5,000
2024;"P. OLAVIDE";903516;FISIOTERAPIA;"CENTRO UNIVERSITARIO SAN ISIDORO (ADS.)";SD;"6,820 PREF";8,230;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";936801;"GEOGRAFÍA E HISTORIA";"FACULTAD DE HUMANIDADES";AYH;5,000;5,000;"5,000 ONPNA";5,000;9,750
2024;"P. OLAVIDE";909503;"GEOGRAFÍA E HISTORIA + RELACIONES INTERNACIONALES";"FACULTAD DE HUMANIDADES";SIN;"12,557 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";938506;HUMANIDADES;"FACULTAD DE HUMANIDADES";AYH;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";938808;"HUMANIDADES + TRADUCCIÓN E INTERPRETACIÓN (INGLÉS)";"FACULTAD DE HUMANIDADES";AYH;"9,460 N.P.";5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";914500;"INGENIERÍA INFORMÁTICA EN SISTEMAS DE INFORMACIÓN";"ESCUELA POLITÉCNICA SUPERIOR";IYA;"8,680 PREF";5,000;"5,000 ONPNA";14,749;5,000
2024;"P. OLAVIDE";906200;"NUTRICIÓN HUMANA Y DIETÉTICA";"FACULTAD CIENCIAS EXPERIMENTALES";SD;"11,366 PREF";8,448;"5,240 ONPA";5,000;5,000
2024;"P. OLAVIDE";909007;"RELACIONES INTERNACIONALES";"FACULTAD DE DERECHO";SYJ;"13,054 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";909201;"RELACIONES INTERNACIONALES + CIENCIAS POLÍTICAS Y DE LA ADMINISTRACIÓN";"FACULTAD DE DERECHO";SYJ;"13,055 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";909104;"RELACIONES INTERNACIONALES + DERECHO";"FACULTAD DE DERECHO";SYJ;"13,554 PREF";5,000;"7,810 OPA";5,000;5,000
2024;"P. OLAVIDE";908003;"RELACIONES LABORALES Y RECURSOS HUMANOS";"FACULTAD DE DERECHO";SYJ;"6,800 N.P.";7,250;"5,000 ONPNA";22,788;5,000
2024;"P. OLAVIDE";942704;SOCIOLOGÍA;"FACULTAD DE CIENCIAS SOCIALES";SYJ;5,000;5,000;"7,580 ONPA";5,000;6,925
2024;"P. OLAVIDE";999103;"SOCIOLOGÍA + CIENCIAS POLÍTICAS Y DE LA ADMINISTRACIÓN";"FACULTAD DE CIENCIAS SOCIALES";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";908501;"TRABAJO SOCIAL";"FACULTAD DE CIENCIAS SOCIALES";SYJ;"7,808 PREF";5,000;"5,000 ONPNA";5,000;9,100
2024;"P. OLAVIDE";902303;"TRABAJO SOCIAL + EDUCACIÓN SOCIAL";"FACULTAD DE CIENCIAS SOCIALES";SYJ;"10,330 PREF";5,000;"5,000 ONPNA";13,375;5,000
2024;"P. OLAVIDE";908607;"TRABAJO SOCIAL + SOCIOLOGÍA";"FACULTAD DE CIENCIAS SOCIALES";SYJ;"6,136 N.P.";5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";943104;"TRADUCCIÓN E INTERPRETACIÓN ALEMÁN";"FACULTAD DE HUMANIDADES";AYH;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";909309;"TRADUCCIÓN E INTERPRETACIÓN ALEMÁN + RELACIONES INTERNACIONALES";"FACULTAD DE HUMANIDADES";SIN;"11,399 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";943201;"TRADUCCIÓN E INTERPRETACIÓN FRANCÉS";"FACULTAD DE HUMANIDADES";AYH;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";909406;"TRADUCCIÓN E INTERPRETACIÓN FRANCÉS + RELACIONES INTERNACIONALES";"FACULTAD DE HUMANIDADES";SIN;"13,415 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;"P. OLAVIDE";943309;"TRADUCCIÓN E INTERPRETACIÓN INGLÉS";"FACULTAD DE HUMANIDADES";AYH;"9,706 PREF";7,167;"5,000 ONPNA";5,000;5,000
