dateType,name,important_date,publisher,description,source
PARLIAMENT_SITTING,Both Houses sitting,17/10/2024,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,29/10/2024,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,30/10/2024,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,31/10/2024,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,12/11/2024,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,13/11/2024,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,14/11/2024,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,26/11/2024,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,27/11/2024,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,28/11/2024,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
MULTI_FAITH,Epiphany,6/01/2024,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Nativity (Orthodox),7/01/2024,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Maghi,13/01/2024,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Pongal,15/01/2024,Faith Communities Council of Victoria,15-18 January 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Pongal,16/01/2024,Faith Communities Council of Victoria,15-18 January 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Pongal,17/01/2024,Faith Communities Council of Victoria,15-18 January 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Pongal,18/01/2024,Faith Communities Council of Victoria,15-18 January 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Birthday of Guru Gobind Singh Ji,17/01/2024,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Feast of Epiphany (Orthdox),19/01/2024,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Mahayana New Year,25/01/2024,Faith Communities Council of Victoria,25-27 January 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Mahayana New Year,26/01/2024,Faith Communities Council of Victoria,25-27 January 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Mahayana New Year,27/01/2024,Faith Communities Council of Victoria,25-27 January 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lailat at Miraj,7/02/2024,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lunar New Year,10/02/2024,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Losar/Tibetan New Year,10/02/2024,Faith Communities Council of Victoria,10-24 January 2024,http://www.faithvictoria.org.au/calendar
