centro_codigo;centro_nombre;centro_tipo_codigo;centro_tipo_desc_abreviada;centro_tipo_descripcion;centro_titularidad;centro_titular;nif_titular;nif_centro;dat_codigo;dat_nombre;direccion_via_tipo;direccion_via_nombre;direccion_numero;direccion_codigo_postal;municipio_codigo;municipio_nombre;distrito_codigo;distrito_nombre;contacto_telefono1;contacto_telefono2;contacto_telefono3;contacto_telefono4;contacto_fax;contacto_web;contacto_email1;contacto_email2;direccion_coor_x;direccion_coor_y;situación;fecha_constitución
28000741;COL.DE PARV.MARIA MONTESSORRI;001;CP PRE;CENTRO PUBLICO DE EDUCACION PREESCOLAR;PÚBLICO;COMUNIDAD DE MADRID;;;1;Madrid-Norte;;FAYAN S/N BO ZAPORRA;;00000;006;Alcobendas;;;0;;;;0;;;;;;BAJA;1975-10-31
28000753;FRANCISCO GINER DE LOS RIOS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8301*;1;Madrid-Norte;AVDA;de la Transición Española;11;28108;006;Alcobendas;;;916525466;;;;916511164;http://www.educa.madrid.org/ies.ginerdelosrios.alcobendas;ies.ginerdelosrios.alcobendas@educa.madrid.org;;447429;4487172;ALTA;1976-08-10
28000765;DAOIZ Y VELARDE;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8972*;1;Madrid-Norte;AVDA;de Valdelaparra;92;28108;006;Alcobendas;;;916616095;699989845;;;;http://www.educa.madrid.org/cp.daoizyvelarde.alcobendas;cp.daoizyvelarde.alcobendas@educa.madrid.org;;443977;4488551;ALTA;1976-11-26
28000777;BIENAVENTURADA VIRGEN MARIA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;FUNDACIÓN EDUCATIVA MARY WARD;****2743*;;1;Madrid-Norte;CALLE;de Begonia;275;28109;006;Alcobendas;;;916501500;;;;;www.irlandesaselsoto.net;secretaria.elsoto@feducativamaryward.org;;445727;4486106;ALTA;1976-11-03
28000789;CIES;004;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;AMALIA VAZQUEZ GARCIA;;;1;Madrid-Norte;;NTRA.SRA.DEL PILAR 15;;28100;006;Alcobendas;;;916528991;;;;0;;;;;;BAJA;1975-04-10
28000790;SAN MIGUEL;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;COL. JOSE ANTONIO CARRERA S.A.5986;;;1;Madrid-Norte;;VELARDE,7-9-11;;00000;006;Alcobendas;;;0;;;;0;;;;;;BAJA;1969-04-22
28000807;SAN VICENTE FERRER;073;CPR PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA;PRIVADO;CENTRO DE ENSEÑANZA SAN VICENTE FERRER, S.L.;****9310;;1;Madrid-Norte;CALLE;del Conjunto Avenida;10;28100;006;Alcobendas;;;916528983;;;;;;;;;;BAJA;1969-12-04
28000819;SANTA HELENA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;MAEZ, S.L.;****6063*;;1;Madrid-Norte;CALLE;del Camino Ancho;12;28109;006;Alcobendas;;;916500317;916250162;;;916500504;;santahelena@santahelena.net;;448114;4484503;BAJA;1976-09-06
28000820;COLEGIO SUIZO DE MADRID (SUIZO);094;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;ASOCIACION DEL COLEGIO SUIZO DE MADRID;****4795*;;1;Madrid-Norte;CTRA;BURGOS;k. 14;28100;006;Alcobendas;;;916505818;;;;;;;;444586;4485638;ALTA;1979-06-12
28000832;MARY WARD;004;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;RR. BIENAVENTURADA VIRGEN MARIA;;;1;Madrid-Norte;CALLE;de Begonia;275;28109;006;Alcobendas;;;916501500;;;;;;;;445682;4486064;BAJA;1977-04-01
28000856;CARMEN CONDE;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8653*;2;Madrid-Sur;AVDA;del Oeste;2;28922;007;Alcorcón;;;916448242;;;;;http://www.educa.madrid.org/cp.carmenconde.alcorcon;cp.carmenconde.alcorcon@educa.madrid.org;;429272;4466006;ALTA;1900-01-01
28000868;CISNEROS;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;COL.CISNEROS SOC.COOP.LDA. 271186;;;2;Madrid-Sur;;BADAJOZ, 7 Y 9;;28922;007;Alcorcón;;;916435040;;;;0;;;;;;BAJA;1971-02-02
28000871;FRAY LUIS DE GRANADA;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;EMPRESA MERCANTIL FRAY LUIS DE GRANADA S.L.;;;2;Madrid-Sur;;SIERRA DE LA PEDRIZA 37;;28923;007;Alcorcón;;;916191033;;;;0;;;;;;BAJA;1962-03-29
28000881;LICEO GOYA I;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;PEDRO MARTINEZ RUIZ;;;2;Madrid-Sur;;AV.DE LISBOA S/N;;00000;007;Alcorcón;;;0;;;;0;;;;;;BAJA;1975-06-11
28000893;LISBOA;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;COLEGIO LISBOA, S.A. 21783;;;2;Madrid-Sur;;PORTO COLON 6;;28924;007;Alcorcón;;;0;;;;0;;;;;;BAJA;1972-10-14
28000901;COLEGIO SEI RIHONDO;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;COLEGIO RIHONDO, S.L.;****3252*;;2;Madrid-Sur;AVDA;de Pablo Iglesias;2;28922;007;Alcorcón;;;916442053;629924429;;;;http://www.rihondo.es;cc.nsrihondo.alcorcon@educa.madrid.org;gestion@rihondo.com;428975;4466342;ALTA;1970-04-20
28000911;SAN LUIS GONZAGA;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;MARAJO S.A.31X86;;;2;Madrid-Sur;;AV.POLVORANCA 34;;00000;007;Alcorcón;;;0;;;;0;;;;;;BAJA;1969-02-01
28000923;SANTA MARIA;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;COLEGIO SANTA MARIA S.A. 201184;;;2;Madrid-Sur;;ALFARES 2 Y ESPADA 18-20;;28922;007;Alcorcón;;;916444309;;;;0;;;;;;BAJA;1972-06-08
28000935;VIRGEN DE FATIMA;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;SOC.COL.V.DE FATIMA S.COOP.LDA. 25685;;;2;Madrid-Sur;;FATIMA,1 CUENCA,10 Y 12 (25061985);;00000;007;Alcorcón;;;0;;;;0;;;;;;BAJA;1968-02-12
28000947;SANTISIMA TRINIDAD;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION EDUCATIVA SANTISIMA TRINIDAD;****3616*;;2;Madrid-Sur;CALLE;de Ribadavia;2;28925;007;Alcorcón;;;916191823;;;;916103443;http://www.alcorcon.colegiostrinitarios.com;cc.santisimatrinidad.alcorcon@educa.madrid.org;dtitular.stma.alcorcon@centrosfest.net;430991;4467463;ALTA;1975-08-12
28000959;VISAN;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;RAFAEL LOPEZ ESTEBAN;;;2;Madrid-Sur;;GUADALAJARA,2;;00000;007;Alcorcón;;;0;;;;0;;;;;;BAJA;1972-05-17
28000960;NUESTRA SEÑORA DE LOS REMEDIOS;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;COLEGIO NUESTRA SEÑORA DE LOS REMEDIOS, SOC. COOP. MADRILEÑA;****0102*;;2;Madrid-Sur;CALLE;de los Guindales;17;28921;007;Alcorcón;;;916194981;;;;916194981;http://www.educa.madrid.org/cc.nsdelosremedios.alcorcon;cc.nsdelosremedios.alcorcon@educa.madrid.org;direccion@colegionsremedios.com;429201;4466399;ALTA;1969-07-03
28000972;MARIA CONCEPCION SANTOS;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;SOC.CIVIL M.CONCEPCION.SANTOS 21786;;;2;Madrid-Sur;;LUNA 7-9 Y 11;;00000;007;Alcorcón;;;0;;;;0;;;;;;BAJA;1973-02-03
28000984;PATRONATO CORAZON DE MARIA;011;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;NO TIENE;;;2;Madrid-Sur;;CLAVEL;;00000;007;Alcorcón;;;0;;;;0;;;;;;BAJA; 
28000996;RIJUN;011;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;SATURNINO RIBAS JUNCO;;;2;Madrid-Sur;;BETANZOS 12 S JOSE DE VALDERAS;;00000;007;Alcorcón;;;0;;;;0;;;;;;BAJA;1960-09-09
28001009;VIRGEN DE ARANZAZU;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;COLEGIO VIRGEN DE ARANZAZU, S.L. 3687;;;2;Madrid-Sur;;AV.GENERALISIMO 55 Y CABO S.VICENTE 16;;28924;007;Alcorcón;;;0;;;;0;;;;;;BAJA;1970-06-12
28001010;AMOR DE DIOS;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACIIÓN EDUCATIVA AMOR DE DIOS;****9229*;;2;Madrid-Sur;PLAZA;Santiago de Compostela;1;28924;007;Alcorcón;;;916192117;;;;916118527;http://www.educa.madrid.org/cc.amordedios.alcorcon;cc.amordedios.alcorcon@educa.madrid.org;secretaria@amordedios-alcorcon.es;430735;4467059;ALTA;1969-07-14
28001022;LA INMACULADA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;MISIONERAS SECULARES DE JESUS OBRERO;****0083*;;2;Madrid-Sur;CALLE;Señorita Elena;s/n;28924;007;Alcorcón;;;916192515;;;;916113356;http://www.lainmaculada.net;cc.lainmaculada.alcorcon@educa.madrid.org;lainmaculadaalc@planalfa.es;431067;4466962;ALTA;1972-06-15
28001034;VIRGEN DEL REMEDIO;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;MADRES TRINITARIAS;****0701*;;2;Madrid-Sur;AVDA;de Lisboa;2;28924;007;Alcorcón;;;916195917;;;;916112507;http://www.colegiotrinitarias.com;cc.virgendelremedio.alcorcon@educa.madrid.org;virgenremedio@planalfa.es;430148;4467116;ALTA;1973-02-22
28001046;CENTRO EDUCATIVO VILLA DE ALCORCON;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;JUAN XXIII DE ENSEÑANZA S.L.;****3557*;;2;Madrid-Sur;CALLE;de Madrid;12;28921;007;Alcorcón;;;916438329;916106371;;;916448058;www.villadealcorcon.com;cc.villadealcorcon.alcorcon@educa.madrid.org;villadealcorcon@villadealcorcon.com;429720;4466865;ALTA;1982-03-04
28001058;NTRA.SRA.DE GUADALUPE;013;CPR PRI;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA;PRIVADO;NTRA.SRA.DE GUADALUPE SOC.COOP.LDA.;;;2;Madrid-Sur;;FUENLABRADA, 17;;28921;007;Alcorcón;;;916192539;;;;0;;;;;;BAJA;1975-06-03
28001061;SAN ANTONIO;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;EUSEBIO SANZ PAREDES 25985;;;2;Madrid-Sur;;S.JOSE,15 P.HOGAR,68,11EGB.;;00000;007;Alcorcón;;;0;;;;0;;;;;;BAJA;1982-02-25
28001071;LICEO ESPAÑOL I;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;FRANCISCA RIESCO MUÑOZ;;;2;Madrid-Sur;;BAILEN,2 Y 4;;00000;007;Alcorcón;;;0;;;;0;;;;;;BAJA;1970-07-27
28001083;FUENSANTA;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;PAULINO GARCIA ANDRES Y DOS MAS;;;2;Madrid-Sur;;VALLADOLID, 12 Y TORRES 2 Y 3;;28922;007;Alcorcón;;;916413064;;;;0;;;;;;BAJA;1973-03-12
28001095;CAMPRI;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;*COOP.CAMPRI (ASOC.MAGISTERIO PRIV.);;;2;Madrid-Sur;;S.JOSE,11 Y 13;;00000;007;Alcorcón;;;0;;;;0;;;;;;BAJA;1973-04-25
28001101;NTRA.SRA.DEL CONSUELO;013;CPR PRI;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA;PRIVADO;NTRA. SRA. DEL CONSUELO, S.L. 18693;;;2;Madrid-Sur;;PZA.DEL SOL, 4;;28922;007;Alcorcón;;;916415854;;;;0;;;;;;BAJA;1982-02-11
28001137;DANIEL MARTIN;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8457*;2;Madrid-Sur;AVDA;del Alcalde José Aranda;45;28923;007;Alcorcón;;;916108191;;;;916101196;http://www.educa.madrid.org/portal/web/danielmartin;cp.danielmartin.alcorcon@educa.madrid.org;;430417;4466548;ALTA;1974-07-20
28001149;PARROCO D. VICTORIANO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8458*;2;Madrid-Sur;CALLE;de la Olímpica Conchita Puig;2;28923;007;Alcorcón;;;916117131;;916117161;;;http://www.educa.madrid.org/cp.donvictoriano.alcorcon;cp.donvictoriano.alcorcon@educa.madrid.org;;430394;4466314;ALTA;1900-01-01
28001150;PRIMERO DE ABRIL;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;;;2;Madrid-Sur;;AV.POLVORANCA 23;;28921;007;Alcorcón;;;916190848;;;;0;;;;;;BAJA;1980-09-04
28001162;SAN JUAN BOSCO;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;VALENTINA VALLE;;;2;Madrid-Sur;;VEGAS 2-EDIF.CASTILLA;;00000;007;Alcorcón;;;0;;;;0;;;;;;BAJA;1980-03-27
28001174;GALAICO;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;ANA GUTIERREZ JIMENEZ;;;2;Madrid-Sur;;ALAVA,6;;00000;007;Alcorcón;;;0;;;;0;;;;;;BAJA;1984-04-12
28001186;ALTER-FIMA;011;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;MARIA FERNANDEZ RODRIGUEZ;;;2;Madrid-Sur;;ZAMORA 1;;28922;007;Alcorcón;;;916411626;;;;0;;;;;;BAJA;1982-11-04
28001198;CIEPA;053;CPR FP;CENTRO PRIVADO DE FORMACION PROFESIONAL;PRIVADO;ACADEMIA ALCORCON S.A.22-5-87;;;2;Madrid-Sur;;LA HUERTA 16-18;;00000;007;Alcorcón;;;0;;;;0;;;;;;BAJA;1976-10-20
28001204;N S DEL BUEN AIRE;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;JUAN SANTOS CORRALES;;;2;Madrid-Sur;;SAHAGUN 22;;00000;007;Alcorcón;;;0;;;;0;;;;;;BAJA;1973-06-18
28001216;PICCOLOS;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MARIA CRISTINA GARRIDO MARTINEZ;;;2;Madrid-Sur;;PUERTO COLON 8 BL 13 PARQUE LISBOA;;00000;007;Alcorcón;;;0;;;;0;;;;;;BAJA;1974-12-14
28001231;SAN PABLO-CEU;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;FUNDACION UNIVERSITARIA SAN PABLO CEU;****2327*;;4;Madrid-Oeste;AVDA;de Montepríncipe;;28668;022;Boadilla del Monte;;;913520523;913726456;913726463;;917154939;www.colegioceumonteprincipe.es;info.csp.monteprincipe@ceu.es;mariajose.gatobermudez@ceu.es;;;ALTA;1976-11-02
28001241;NUESTRA SEÑORA DE FATIMA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8546*;2;Madrid-Sur;CALLE;Navayuncosa;22;28620;008;Aldea del Fresno;;;918637177;;;;918637603;http://www.educa.madrid.org/cp.fatima.aldeadelfresno;cp.fatima.aldeadelfresno@educa.madrid.org;;398068;4464438;ALTA;1974-11-15
28001253;E.M.;010;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;;;2;Madrid-Sur;;PUERTO COLON 8 BL 13 PARQUE LISBOA;;00000;008;Aldea del Fresno;;;0;;;;0;;;;;;BAJA; 
28001265;C.P.VIRGEN DE LA PALOMA;010;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;;;2;Madrid-Sur;;EL RINCON;;00000;008;Aldea del Fresno;;;0;;;;0;;;;;;BAJA; 
28001277;OBISPO MOSCOSO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8497*;1;Madrid-Norte;CALLE;del Retamar;18;28110;009;Algete;;;916290464;;;;916280730;http://www.educa.madrid.org/cp.obispomoscoso.algete;cp.obispomoscoso.algete@educa.madrid.org;cp.obispomoscoso.algete@educa.madrid.org;457953;4494426;ALTA;1975-09-03
28001289;SANTA QUITERIA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8554*;4;Madrid-Oeste;CALLE;de Santa Quiteria;45;28439;010;Alpedrete;;;918572391;630435061;;;918571221;http://www.educa.madrid.org/cp.santaquiteria.alpedrete;cp.santaquiteria.alpedrete@educa.madrid.org;cp.santaquiteria.alpedrete@educa.madrid.org;413796;4500973;ALTA;1975-05-10
28001290;CRUZADOS DE LA ENSENANZA;011;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;CRUZADOS DE LA ENSEÑANZA;;;4;Madrid-Oeste;;LOS NEGRALES;;00000;010;Alpedrete;;;0;;;;0;;;;;;BAJA;1982-02-18
28001307;JOSEFA SEGOVIA;011;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;INSTITUC.TERESIANA ASOC.CIVIL.;;;4;Madrid-Oeste;;SAN RAFAEL S/N;;00000;010;Alpedrete;;;0;;;;0;;;;;;BAJA;1985-09-13
28001319;3 DE MAYO;010;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;;;3;Madrid-Este;;BENITO TORRES 12;;28580;011;Ambite;;;918723322;;;;0;;;;;;BAJA;1980-12-22
28001320;E.UNI.NIÑAS;010;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;;;3;Madrid-Este;;BENITO TORRES 12;;00000;011;Ambite;;;0;;;;0;;;;;;BAJA; 
28001332;ROSALIA DE CASTRO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;;;3;Madrid-Este;;ESCUELAS 3;;28818;012;Anchuelo;;;918840269;;;;0;;;;;;BAJA;1994-03-21
28001344;E.UNI.NIÑOS;010;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;;;3;Madrid-Este;;BENITO TORRES 12;;00000;012;Anchuelo;;;0;;;;0;;;;;;BAJA; 
28001356;ESC MIXTA DE LA RENFE;011;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;PATRONATO RENFE;;;2;Madrid-Sur;;ALGODOR;;00000;013;Aranjuez;;;0;;;;0;;;;;;BAJA;1974-06-19
28001368;NTRA.SRA.DE LORETO;001;CP PRE;CENTRO PUBLICO DE EDUCACION PREESCOLAR;PÚBLICO;MINISTERIO DE DEFENSA;;;2;Madrid-Sur;;COLONIA DE AVIACION;;28300;013;Aranjuez;;;0;;;;0;;;;;;BAJA; 
28001371;SAN JOSE DE CALASANZ;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****8657*;2;Madrid-Sur;AVDA;de la Plaza de Toros;32;28300;013;Aranjuez;;;918910771;;;;918922229;http://www.educa.madrid.org/cp.sanjosedecalasanz.aranjuez;cp.sanjosedecalasanz.aranjuez@educa.madrid.org;cp.sanjosedecalasanz.aranjuez@educa.madrid.org;449000;4430989;ALTA;1979-11-02
28001381;CAMINO;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MARIA ESPERANZA VALENCIA RAMO;;;2;Madrid-Sur;;ABDON BORDOY 5;;00000;013;Aranjuez;;;0;;;;0;;;;;;BAJA;1963-12-07
28001393;NTRA. SRA. DE LA FLOR DE LIS;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;CARMEN GOMEZ RUIZ;;;2;Madrid-Sur;;GOBERNADOR S/N;;00000;013;Aranjuez;;;0;;;;0;;;;;;BAJA;1964-05-26
28001401;SAN JAVIER;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;LAURENTINA OREJA TRIGO;;;2;Madrid-Sur;;CRUZ 13;;00000;013;Aranjuez;;;0;;;;0;;;;;;BAJA;1972-04-21
28001411;SAN JOSE;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;HH. CARIDAD SAN VICENTE DE PAUL;;;2;Madrid-Sur;;REY, 1;;28300;013;Aranjuez;;;918910371;;;;0;;;;;;BAJA;1964-07-22
28001423;SANTA TERESA;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;INMACULADA POSSE SEGUEZ;;;2;Madrid-Sur;;SAN JUAN,23;;00000;013;Aranjuez;;;0;;;;0;;;;;;BAJA;1972-11-22
28001435;VIRGEN DEL PUERTO;004;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;COLEGIO VIRGEN DEL PUERTO, S.L.;****1467*;;2;Madrid-Sur;CALLE;de Carretas;16;28300;013;Aranjuez;;;918910717;606885511;;;;;vdp@colegiovirgendelpuerto.com;fteruelgarcia@gmail.com;448509;4430808;ALTA;1970-07-27
28001447;NTRA. SRA. DE LOYOLA;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MARIA DEL CARMEN ALONSO GARCIA;;;2;Madrid-Sur;;COLONIA JOSE ANTONIO;;28300;013;Aranjuez;;;0;;;;0;;;;;;BAJA;1964-05-26
28001459;CEPA;011;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;CIA ESPAÑOLA PENICILINA Y ANTIBIOTICOS S;;;2;Madrid-Sur;;COL DE PENICILINA;;00000;013;Aranjuez;;;0;;;;0;;;;;;BAJA;1967-05-29
28001460;NTRA. SRA. DE LOS DOLORES;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MARIA DOLORES MONEDERO MARTIN;;;2;Madrid-Sur;;HNOS GUARDIOLA 34;;00000;013;Aranjuez;;;0;;;;0;;;;;;BAJA;1964-05-26
28001472;SAN JUAN BOSCO;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MARIA DEL ROCIO OTERO SANCHEZ;;;2;Madrid-Sur;;SAN JOSE 36 Y SAN PEDRO 1;;28300;013;Aranjuez;;;918913061;;;;0;;;;;;BAJA;1973-06-18
28001484;MERCANTIL;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;GERVASIO PACHECO DOMINGO;;;2;Madrid-Sur;;SANTA INES 7;;28300;013;Aranjuez;;;0;;;;0;;;;;;BAJA;1980-12-30
28001496;CERVANTES;011;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;LAUREANO LOPEZ AMBLAR;;;2;Madrid-Sur;;PATIO CUADRADO 23;;00000;013;Aranjuez;;;0;;;;0;;;;;;BAJA;1965-10-02
28001502;NIÑO JESUS;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;JESUSA CHUCLA SUBIZA;;;2;Madrid-Sur;;REY 7;;00000;013;Aranjuez;;;0;;;;0;;;;;;BAJA;1962-07-23
28001514;SAGRADA FAMILIA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION EDUCATIVA SANTO DOMINGO;****3437*;;2;Madrid-Sur;CALLE;del Príncipe;15;28300;013;Aranjuez;;;918910419;;;;918923648;http://www.aranjuez.fesd.es;cc.sagradafamilia.aranjuez@educa.madrid.org;aranjuez@fesd.es;448554;4431962;ALTA;1956-12-29
28001526;LOS ANGELES;002;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;ANASTASIO GALAN GARCIA;;;2;Madrid-Sur;;SAN JOSE 6;;00000;013;Aranjuez;;;0;;;;0;;;;;;BAJA;1970-12-09
28001538;SAN PASCUAL;015;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;COLEGIO SAN PASCUAL, SDAD. COOP. MADRILEÑA;****9145*;;2;Madrid-Sur;CALLE;del Rey;77-79;28300;013;Aranjuez;;;918911917;630869420;;;;;cc.sanpascual.aranjuez@educa.madrid.org;sanpascual@colegiosanpascual.com;448770;4431182;ALTA;1960-01-28
28001541;PAT DIOCESANO PARROQUIA S ANTONIO;011;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;CEP DIOCESANO;;;2;Madrid-Sur;;CNO.YESERIA S/N;;00000;013;Aranjuez;;;0;;;;0;;;;;;BAJA;1978-10-23
