num_expediente,fecha_hora,localizacion,cod_distrito,distrito,tipo_accidente,estado_meteorol贸gico,wktGeometry,positiva_alcohol,positiva_droga,peaton_involucrado,vehiculos_involucrados,lesividad,nivel_lesividad
2025S000527,2025-01-03T17:45:00+01:00,CTRA. BOADILLA DEL MONTE / CALL. GALICIA,10,LATINA,Colisi贸n fronto-lateral,Lluvia d茅bil,POINT(-3.77259297392 40.3991861033),false,false,false,"Motocicleta > 125cc, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S000528,2025-01-03T18:35:00+01:00,PLAZA. INDEPENDENCIA / CALL. SERRANO,4,SALAMANCA,Ca铆da,Lluvia d茅bil,POINT(-3.68867201539 40.4203741586),false,false,false,Motocicleta hasta 125cc,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S000529,2025-01-03T17:06:00+01:00,AVDA. CIUDAD DE BARCELONA / AVDA. MENENDEZ PELAYO,3,RETIRO,Ca铆da,Despejado,POINT(-3.6807295168 40.404231922),false,false,false,Motocicleta hasta 125cc,Ingreso inferior o igual a 24 horas,7
2025S000530,2025-01-03T18:28:00+01:00,CALL. RICARDO ORTIZ / CALL. SAN MARCELO,15,CIUDAD LINEAL,Colisi贸n fronto-lateral,Lluvia d茅bil,POINT(-3.65808911374 40.4270297881),false,false,false,Turismo,Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S000531,2025-01-03T19:00:00+01:00,PASEO. PINTOR ROSALES / CALL. REY FRANCISCO,9,MONCLOA-ARAVACA,Atropello a persona,Lluvia d茅bil,POINT(-3.71845934634 40.4259226307),false,false,true,Turismo,Sin asistencia sanitaria,1
2025S000532,2025-01-03T19:00:00+01:00,CALL. PIRRA,20,SAN BLAS-CANILLEJAS,Colisi贸n fronto-lateral,Nublado,POINT(-3.5886376023 40.4455214537),false,false,false,"Todo terreno, Turismo",Sin asistencia sanitaria,1
2025S000533,2025-01-03T18:30:00+01:00,CALL. ALCALA / CALL. ARTURO SORIA,15,CIUDAD LINEAL,Ca铆da,Lluvia d茅bil,POINT(-3.63778638138 40.4379994649),true,false,false,Motocicleta hasta 125cc,Desconocido,3
2025S000534,2025-01-03T17:40:00+01:00,AUTOV. M-30,4,SALAMANCA,Ca铆da,Nublado,POINT(-3.66103949787 40.4309679231),false,false,false,Motocicleta > 125cc,Sin asistencia sanitaria,1
2025S000535,2025-01-03T18:20:00+01:00,AVDA. PE脩A PRIETA,13,PUENTE DE VALLECAS,Choque contra obst谩culo fijo,Despejado,POINT(-3.66607027595 40.4007497035),false,false,false,"Autob煤s, Motocicleta hasta 125cc",Desconocido,5
2025S000536,2025-01-03T17:45:00+01:00,CALL. GOLONDRINA,9,MONCLOA-ARAVACA,Colisi贸n fronto-lateral,Lluvia d茅bil,POINT(-3.78507340271 40.4499938999),false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S000537,2025-01-03T19:50:00+01:00,CALL. POZA DE LA SAL / CALL. REAL DE ARGANDA,18,VILLA DE VALLECAS,Alcance,Despejado,POINT(-3.60678604437 40.377346007),false,false,false,Turismo,Ingreso inferior o igual a 24 horas,1
2025S000538,2025-01-03T19:38:00+01:00,PASEO. RECOLETOS / PLAZA. CIBELES,1,CENTRO,Alcance,Despejado,POINT(-3.6932765204 40.4199412327),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S000539,2025-01-03T19:45:00+01:00,AVDA. RAFAEL ALBERTI / CALL. SAN CLAUDIO,13,PUENTE DE VALLECAS,Colisi贸n fronto-lateral,,POINT(-3.63929161449 40.389008855),false,false,false,Turismo,Desconocido,5
2025S000540,2025-01-03T20:10:00+01:00,CALL. CASALARREINA / AVDA. DAROCA,19,VIC脕LVARO,Colisi贸n fronto-lateral,Despejado,POINT(-3.61533263932 40.4077786515),false,false,false,Turismo,Desconocido,5
2025S000541,2025-01-03T18:56:00+01:00,AUTOV. M-30,9,MONCLOA-ARAVACA,Choque contra obst谩culo fijo,Lluvia d茅bil,POINT(-3.74017871175 40.4543171027),false,false,false,Turismo,Desconocido,5
2025S000555,2025-01-03T20:55:00+01:00,CALL. JUAN BRAVO / CALL. ALCANTARA,4,SALAMANCA,Atropello a persona,Lluvia d茅bil,POINT(-3.67357427683 40.4324090872),false,false,true,Todo terreno,Sin asistencia sanitaria,1
2025S000563,2025-01-03T20:15:00+01:00,AVDA. ALBUFERA / AUTOV. M-40,13,PUENTE DE VALLECAS,Alcance,,POINT(-3.63400929644 40.3848216747),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S000564,2025-01-03T21:30:00+01:00,CALL. LA MASO / CALL. MORALZARZAL,8,FUENCARRAL-EL PARDO,Ca铆da,Lluvia d茅bil,POINT(-3.70979564163 40.4943632664),false,false,false,Motocicleta hasta 125cc,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S000565,2025-01-03T22:00:00+01:00,CALL. ALCALA,20,SAN BLAS-CANILLEJAS,Solo salida de la v铆a,Lluvia d茅bil,POINT(-3.61257123426 40.4463610708),false,false,false,Ciclomotor,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S000566,2025-01-03T23:30:00+01:00,CALL. ARROYO DEL OLIVAR / CALL. PALOMERAS,13,PUENTE DE VALLECAS,Choque contra obst谩culo fijo,Despejado,POINT(-3.65871197496 40.3905665413),false,false,false,Turismo,Desconocido,5
2025S000573,2025-01-03T23:30:00+01:00,AVDA. REINA VICTORIA / CALL. ESTUDIANTES,9,MONCLOA-ARAVACA,Ca铆da,Nublado,POINT(-3.71226350538 40.4465015111),false,false,false,"Ciclomotor, Turismo",Sin asistencia sanitaria,1
2025S000605,2025-01-03T23:52:00+01:00,CALL. LOS EMIGRANTES,16,HORTALEZA,Atropello a persona,Se desconoce,POINT(-3.63771306393 40.4676665275),false,false,true,Motocicleta hasta 125cc,Sin asistencia sanitaria,1
2025S000683,2025-01-03T11:21:00+01:00,AVDA. GENERAL PERON,6,TETU脕N,Colisi贸n lateral,Despejado,POINT(-3.69490734212 40.4524089423),false,false,false,"Maquinaria de obras, Turismo",Desconocido,5
2025S000686,2025-01-03T14:20:00+01:00,AUTOV. M-30,12,USERA,Alcance,Despejado,POINT(-3.69684259219 40.387406079),false,false,false,"Furgoneta, Turismo",Asistencia sanitaria inmediata en centro de salud o mutua,1
2025S000820,2025-01-03T21:50:00+01:00,CALL. PIO FELIPE / CALL. BENJAMIN PALENCIA,13,PUENTE DE VALLECAS,Atropello a persona,Nublado,POINT(-3.65210020471 40.3952617184),false,false,true,Turismo,Sin asistencia sanitaria,1
2025S000833,2025-01-03T20:40:00+01:00,CALL. ALCALA / CALL. ALMERIA,4,SALAMANCA,Colisi贸n lateral,Nublado,POINT(-3.6631714108 40.4307665236),false,false,false,"Autob煤s, Turismo",Desconocido,5
2025S000583,2025-01-04T00:08:00+01:00,GTA. SAN MARTIN DE LA VEGA / AVDA. OROVILLA,12,USERA,Alcance,,POINT(-3.69222079367 40.367514704),false,false,false,Turismo,Desconocido,5
2025S000621,2025-01-04T01:25:00+01:00,CALL. PROVISIONAL IVECO-PEGASO CINCO,20,SAN BLAS-CANILLEJAS,Choque contra obst谩culo fijo,Despejado,POINT(-3.54688510465 40.4444472342),false,false,false,Turismo,Desconocido,5
2025S000636,2025-01-04T02:09:00+01:00,CALL. O'DONNELL / CALL. ALCALA,4,SALAMANCA,Colisi贸n m煤ltiple,Despejado,POINT(-3.68256372465 40.4213112863),false,false,false,Turismo,Desconocido,5
2025S000760,2025-01-04T10:30:00+01:00,AVDA. NICETO ALCALA ZAMORA / AVDA. PORTUGAL,16,HORTALEZA,Colisi贸n lateral,Nublado,POINT(-3.65905571807 40.500636685),false,false,false,Turismo,Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S000765,2025-01-04T11:50:00+01:00,CALL. ALCALDE LUIS MARICHALAR,14,MORATALAZ,Colisi贸n lateral,Nublado,POINT(-3.65904483289 40.4114116565),false,false,false,"Todo terreno, Turismo",Desconocido,5
2025S000766,2025-01-04T11:00:00+01:00,AVDA. ALBUFERA / CALLE RAFAEL ALBERTI,13,PUENTE DE VALLECAS,Colisi贸n lateral,,POINT(-3.64086145585 40.3868199619),false,false,false,Turismo,Desconocido,5
2025S000786,2025-01-04T12:40:00+01:00,CALL. RAMON GOMEZ DE LA SERNA,8,FUENCARRAL-EL PARDO,Choque contra obst谩culo fijo,Nublado,POINT(-3.72650309352 40.4821334305),false,false,false,Turismo,Desconocido,5
2025S000793,2025-01-04T11:15:00+01:00,AVDA. ALBUFERA,13,PUENTE DE VALLECAS,Choque contra obst谩culo fijo,Despejado,POINT(-3.66493930601 40.3959904082),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S000794,2025-01-04T09:15:00+01:00,CALL. EMBAJADORES,13,PUENTE DE VALLECAS,Alcance,Nublado,POINT(-3.66336290698 40.368629793),false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S000813,2025-01-04T13:00:00+01:00,CALL. BARBERAN / CALL. SAN LAUREANO,8,FUENCARRAL-EL PARDO,Colisi贸n fronto-lateral,Nublado,POINT(-3.73044518706 40.4790005003),false,false,false,Turismo,Desconocido,5
2025S000814,2025-01-04T13:20:00+01:00,AVDA. ANGEL SANZ BRIZ,10,LATINA,Atropello a persona,Nublado,POINT(-3.73533460462 40.4004741039),false,false,true,Bicicleta,Sin asistencia sanitaria,1
2025S000815,2025-01-04T14:20:00+01:00,CALL. EMBAJADORES,2,ARGANZUELA,Alcance,Despejado,POINT(-3.69236406883 40.3895681351),false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S000816,2025-01-04T14:15:00+01:00,CALL. ALCALA 220 / GLORIETA VENTAS,15,CIUDAD LINEAL,Colisi贸n fronto-lateral,Nublado,POINT(-3.66115967974 40.4312014707),false,false,false,Turismo,Desconocido,5
2025S000817,2025-01-04T13:00:00+01:00,CALL. ARROYO DE POZUELO / M500,9,MONCLOA-ARAVACA,Colisi贸n fronto-lateral,Nublado,POINT(-3.76523753432 40.4541088802),false,false,false,Turismo,Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S000818,2025-01-04T14:00:00+01:00,CALL. ANTONIO DE LEYVA,11,CARABANCHEL,Ca铆da,Nublado,POINT(-3.71574023852 40.3907050954),false,false,false,VMU el茅ctrico,Asistencia sanitaria ambulatoria con posterioridad,4
2025S000821,2025-01-04T13:15:00+01:00,CALL. MIGUEL YUSTE / CALL. JUAN DE ARESPACOCHAGA Y FELIPE,20,SAN BLAS-CANILLEJAS,Choque contra obst谩culo fijo,Nublado,POINT(-3.62294069743 40.4353146413),false,false,false,Turismo,Desconocido,5
2025S000822,2025-01-04T15:00:00+01:00,CALL. MARIA SEVILLA DIAGO,20,SAN BLAS-CANILLEJAS,Colisi贸n fronto-lateral,,POINT(-3.61019782594 40.4329681803),false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S000825,2025-01-04T17:15:00+01:00,PLAZA. CONDE DE COVATILLAS / CALL. ENCOMIENDA DE PALACIOS,14,MORATALAZ,Alcance,Despejado,POINT(-3.64732659126 40.4000363305),true,false,false,Turismo,Sin asistencia sanitaria,1
2025S000826,2025-01-04T15:45:00+01:00,CALL. ENCARNACION OVIOL,17,VILLAVERDE,Choque contra obst谩culo fijo,,POINT(-3.68745518131 40.3505789269),false,false,false,"Cami贸n r铆gido, Motocicleta > 125cc",Desconocido,5
2025S000827,2025-01-04T17:15:00+01:00,CALL. O'DONNELL / CALL. DOCTOR ESQUERDO,4,SALAMANCA,Colisi贸n lateral,Nublado,POINT(-3.66921851741 40.4211640777),false,false,false,"Autob煤s, Turismo",Sin asistencia sanitaria,1
2025S000828,2025-01-04T17:15:00+01:00,CALLE M30 LATERAL,3,RETIRO,Colisi贸n lateral,Despejado,POINT(-3.67014136779 40.3977441749),false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S000829,2025-01-04T17:04:00+01:00,CMNO. ZARZUELA / CALL. BLANCA DE CASTILLA,9,MONCLOA-ARAVACA,Ca铆da,Nublado,POINT(-3.78403848877 40.4644422772),false,false,false,Motocicleta hasta 125cc,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S000830,2025-01-04T17:25:00+01:00,CALL. ARMADA ESPA脩OLA / PASEO. RECOLETOS,4,SALAMANCA,Choque contra obst谩culo fijo,Despejado,POINT(-3.68991513984 40.42436676),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S000831,2025-01-04T18:00:00+01:00,CALL. SABADELL / CALL. MANRESA,8,FUENCARRAL-EL PARDO,Colisi贸n fronto-lateral,Despejado,POINT(-3.69467202974 40.4913831192),false,false,false,Turismo,Desconocido,5
2025S000832,2025-01-04T16:00:00+01:00,CALL. GENERAL RICARDOS / CALL. COMUNEROS DE CASTILLA,11,CARABANCHEL,Alcance,Despejado,POINT(-3.72039562286 40.3952527954),false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S000834,2025-01-04T18:15:00+01:00,AUTOV. A-3,19,VIC脕LVARO,Ca铆da,Despejado,POINT(-3.6315800945 40.3934116372),false,false,false,Motocicleta > 125cc,Ingreso inferior o igual a 24 horas,7
2025S000835,2025-01-04T18:50:00+01:00,CALL. DOCTOR TOLOSA LATOUR,12,USERA,Alcance,Nublado,POINT(-3.70260190215 40.373605326),false,false,false,"Autob煤s, Furgoneta",Desconocido,5
2025S000836,2025-01-04T19:50:00+01:00,AUTOV. A-3 / AUTOV. M-40,14,MORATALAZ,Colisi贸n lateral,Nublado,POINT(-3.63304540349 40.3938630885),false,false,false,"Autob煤s, Turismo",Desconocido,5
2025S000837,2025-01-04T19:15:00+01:00,VIA LUSITANA FRENTE AL N潞150 FAROLA,11,CARABANCHEL,Colisi贸n m煤ltiple,,POINT(-3.74420115811 40.3623810243),false,false,false,Turismo,Desconocido,5
2025S000838,2025-01-04T21:02:00+01:00,CALL. CEA BERMUDEZ / CALL. BOIX Y MORER,7,CHAMBER脥,Colisi贸n fronto-lateral,Se desconoce,POINT(-3.70662825068 40.4387523184),false,false,false,Turismo,Desconocido,5
2025S000839,2025-01-04T21:05:00+01:00,CALL. CEDACEROS / CALL. ALCALA,1,CENTRO,Colisi贸n lateral,Despejado,POINT(-3.69856044573 40.4179634743),false,false,false,"Autob煤s, Turismo",Desconocido,5
2025S000840,2025-01-04T18:15:00+01:00,AVDA. PESETA / AVDA. CARABANCHEL ALTO,11,CARABANCHEL,Ca铆da,Nublado,POINT(-3.75331354826 40.3620787819),false,false,false,Motocicleta hasta 125cc,Asistencia sanitaria ambulatoria con posterioridad,4
2025S000841,2025-01-04T21:20:00+01:00,CALL. ELOY GONZALO,7,CHAMBER脥,Colisi贸n lateral,,POINT(-3.70122904978 40.434307716),false,false,false,"Bicicleta, Turismo",Sin asistencia sanitaria,1
2025S000842,2025-01-04T22:00:00+01:00,CALL. JOSE ABASCAL,7,CHAMBER脥,Colisi贸n lateral,Despejado,POINT(-3.70344381081 40.4386636316),false,false,false,Turismo,Desconocido,5
2025S000843,2025-01-04T05:25:00+01:00,AVDA. EMPERATRIZ ISABEL,11,CARABANCHEL,Choque contra obst谩culo fijo,Despejado,POINT(-3.71910149182 40.3987653783),false,false,false,Turismo,Desconocido,5
2025S000845,2025-01-04T21:30:00+01:00,CALL. PUERTO DE ARLABAN / CALL. SIERRA DE ALQUIFE,13,PUENTE DE VALLECAS,Colisi贸n fronto-lateral,Nublado,POINT(-3.66560479747 40.3881847056),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S000887,2025-01-04T22:35:00+01:00,AVDA. ALBUFERA,13,PUENTE DE VALLECAS,Ca铆da,Despejado,POINT(-3.6399459372 40.3871853964),false,false,false,Ciclomotor,Ingreso inferior o igual a 24 horas,7
2025S001100,2025-01-04T21:20:00+01:00,CALL. NANCLARES DE OCA / CALL. YECORA,20,SAN BLAS-CANILLEJAS,Colisi贸n fronto-lateral,Nublado,POINT(-3.57403449716 40.4463696677),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001185,2025-01-04T18:15:00+01:00,CALL. A脩IL / AVDA. ANDES,16,HORTALEZA,Colisi贸n fronto-lateral,,POINT(-3.61703901813 40.4565174954),false,false,false,Turismo,Desconocido,5
2025S001203,2025-01-04T21:59:00+01:00,AVDA. LOGRO脩O / CALL. LUIS DE LA MATA,16,HORTALEZA,Alcance,,POINT(-3.61164804708 40.4498884864),false,false,false,Turismo,Desconocido,5
2025S001433,2025-01-04T22:00:00+01:00,CALL. SEGOVIA / RONDA. SEGOVIA,1,CENTRO,Atropello a persona,Despejado,POINT(-3.71662268484 40.4139249883),false,false,true,Turismo,Sin asistencia sanitaria,1
2025S000846,2025-01-05T00:00:00+01:00,AVDA. ANDALUCIA / CALL. ALCOCER,17,VILLAVERDE,Alcance,Despejado,POINT(-3.69312530524 40.3523288968),false,false,false,Turismo,Desconocido,5
2025S000847,2025-01-05T00:05:00+01:00,AVENIDA CARABANCHEL ALTO,11,CARABANCHEL,Otro,Despejado,POINT(-3.75340745184 40.3673394883),false,false,false,Turismo,Desconocido,5
2025S000848,2025-01-05T00:05:00+01:00,AVDA. PABLO NERUDA / CALL. GUILLERMO PINGARRON,13,PUENTE DE VALLECAS,Otro,Despejado,POINT(-3.64630356444 40.3867085915),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S000886,2025-01-05T00:18:00+01:00,CALL. VIA,11,CARABANCHEL,Choque contra obst谩culo fijo,Nublado,POINT(-3.71840790209 40.3856164393),false,false,false,Turismo,Desconocido,5
2025S000906,2025-01-05T02:38:00+01:00,AVDA. RAFAELA YBARRA,17,VILLAVERDE,Ca铆da,Despejado,POINT(-3.71502692849 40.3600154957),true,false,false,VMU el茅ctrico,Ingreso superior a 24 horas,8
2025S000923,2025-01-05T03:40:00+01:00,CALL. RIBERA DE CURTIDORES,1,CENTRO,Ca铆da,Despejado,POINT(-3.70735014175 40.4086217048),false,false,false,Bicicleta EPAC (pedaleo asistido),Atenci贸n en urgencias sin posterior ingreso,6
2025S000935,2025-01-05T04:19:00+01:00,CALL. RAFAELA BONILLA,4,SALAMANCA,Choque contra obst谩culo fijo,Despejado,POINT(-3.6675115383 40.4345073196),false,false,false,"Bicicleta, Furgoneta",Atenci贸n en urgencias sin posterior ingreso,6
2025S000938,2025-01-05T06:15:00+01:00,CALL. FRANCISCO SILVELA / CALL. ALCANTARA,4,SALAMANCA,Alcance,Nublado,POINT(-3.67203605425 40.4318504705),false,false,false,Turismo,Desconocido,1
2025S000939,2025-01-05T01:00:00+01:00,CALL. SAN EMILIO,15,CIUDAD LINEAL,Choque contra obst谩culo fijo,,POINT(-3.65497739958 40.4270834952),false,false,false,Turismo,Desconocido,5
2025S000940,2025-01-05T04:30:00+01:00,CALL. BOLDANO,15,CIUDAD LINEAL,Choque contra obst谩culo fijo,,POINT(-3.64035994577 40.437093344),true,false,false,"Furgoneta, Turismo",Desconocido,5
2025S000986,2025-01-05T10:00:00+01:00,AVDA. MONFORTE DE LEMOS / CMNO. GANAPANES,8,FUENCARRAL-EL PARDO,Colisi贸n fronto-lateral,Lluvia d茅bil,POINT(-3.71623046033 40.4769363258),false,false,false,Turismo,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S000996,2025-01-05T10:40:00+01:00,CALL. PLATERIAS,5,CHAMART脥N,Choque contra obst谩culo fijo,Lluvia d茅bil,POINT(-3.67672250093 40.4677149882),false,false,false,Turismo,Desconocido,5
2025S001009,2025-01-05T10:45:00+01:00,GTA. SANTA MARIA DE LA CABEZA / CALL. FERROCARRIL,2,ARGANZUELA,Colisi贸n fronto-lateral,Despejado,POINT(-3.69880834476 40.4009078345),false,false,false,Turismo,Desconocido,5
2025S001012,2025-01-05T10:45:00+01:00,CALL. SECO / CALL. GANDIA,3,RETIRO,Ca铆da,Nublado,POINT(-3.67230706103 40.3986775566),false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S001027,2025-01-05T11:45:00+01:00,CALL. TITAN / CALL. EROS,2,ARGANZUELA,Choque contra obst谩culo fijo,Nublado,POINT(-3.67811968694 40.3919498647),true,false,false,Turismo,Sin asistencia sanitaria,1
2025S001029,2025-01-05T11:35:00+01:00,PASEO. DELICIAS / CALL. MURCIA,2,ARGANZUELA,Colisi贸n fronto-lateral,Nublado,POINT(-3.69347936524 40.4052552613),false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S001030,2025-01-05T11:25:00+01:00,CALL. VILLAMANIN,10,LATINA,Choque contra obst谩culo fijo,Nublado,POINT(-3.75316365639 40.4067918032),false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S001032,2025-01-05T12:10:00+01:00,AVDA. AMERICA,5,CHAMART脥N,Alcance,Nublado,POINT(-3.67667138064 40.4379315495),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001041,2025-01-05T11:15:00+01:00,CALL. SAN CIPRIANO / CALL. EFIGENIA,19,VIC脕LVARO,Choque contra obst谩culo fijo,Nublado,POINT(-3.60121436267 40.4038799168),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001046,2025-01-05T12:28:00+01:00,IDB. AVENIDA DE LOS ROSALES,17,VILLAVERDE,Solo salida de la v铆a,,POINT(-3.68405527992 40.3613830285),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001049,2025-01-05T11:40:00+01:00,CALL. SAN JENARO,17,VILLAVERDE,Choque contra obst谩culo fijo,Nublado,POINT(-3.70180195172 40.3441773485),false,false,false,Turismo,Desconocido,5
2025S001065,2025-01-05T12:45:00+01:00,CALL. ARTURO SORIA / CALL. ARTURO BALDASANO,15,CIUDAD LINEAL,Ca铆da,Nublado,POINT(-3.65776001647 40.4573740306),false,false,false,Ciclomotor,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S001097,2025-01-05T13:55:00+01:00,AVDA. CARDENAL HERRERA ORIA / CALL. RAMON GOMEZ DE LA SERNA,8,FUENCARRAL-EL PARDO,Colisi贸n fronto-lateral,Nublado,POINT(-3.72376546101 40.4798983725),false,false,false,Turismo,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S001098,2025-01-05T13:35:00+01:00,CALL. LA DEL MANOJO DE ROSAS,17,VILLAVERDE,Alcance,Despejado,POINT(-3.69782858431 40.3550754305),false,false,false,"Motocicleta hasta 125cc, Turismo",Sin asistencia sanitaria,1
2025S001101,2025-01-05T15:10:00+01:00,AUTOV. A-3,14,MORATALAZ,Solo salida de la v铆a,,POINT(-3.63651281687 40.3942044175),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001138,2025-01-05T15:00:00+01:00,CALL. ARTURO SORIA,15,CIUDAD LINEAL,Colisi贸n lateral,Nublado,POINT(-3.64630792689 40.4450602554),false,false,false,"Motocicleta > 125cc, Turismo",Atenci贸n en urgencias sin posterior ingreso,1
2025S001149,2025-01-05T16:00:00+01:00,CALL. LOS SANTOS INOCENTES,13,PUENTE DE VALLECAS,Atropello a persona,Nublado,POINT(-3.65944943827 40.3828235191),false,false,true,Turismo,Sin asistencia sanitaria,1
2025S001167,2025-01-05T15:00:00+01:00,CALL. PADILLA DE DUERO / CALL. LOPEZ DE HOYOS,16,HORTALEZA,Choque contra obst谩culo fijo,Lluvia d茅bil,POINT(-3.64885565462 40.4720999933),false,false,false,Turismo,Desconocido,5
2025S001184,2025-01-05T17:00:00+01:00,AVDA. AURORA BOREAL,19,VIC脕LVARO,Alcance,,POINT(-3.61383448854 40.4024352172),false,false,false,Furgoneta,Sin asistencia sanitaria,1
2025S001186,2025-01-05T15:57:00+01:00,CALL. JUAN BRAVO / CALL. CLAUDIO COELLO,4,SALAMANCA,Colisi贸n fronto-lateral,Lluvia d茅bil,POINT(-3.68555875874 40.4330143161),false,false,false,"Bicicleta EPAC (pedaleo asistido), Turismo",Asistencia sanitaria ambulatoria con posterioridad,1
2025S001200,2025-01-05T16:20:00+01:00,AVDA. CONCHA ESPINA,5,CHAMART脥N,Choque contra obst谩culo fijo,Nublado,POINT(-3.6841092766 40.4516895694),false,false,false,"Todo terreno, Turismo",Desconocido,5
2025S001201,2025-01-05T17:40:00+01:00,AUTOV. M-30,2,ARGANZUELA,Alcance,Lluvia d茅bil,POINT(-3.68109509755 40.3867161132),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001202,2025-01-05T17:10:00+01:00,CALLE RAMOS CARRI脫N,5,CHAMART脥N,Colisi贸n fronto-lateral,Nublado,POINT(-3.66745300782 40.4464716321),false,false,false,Turismo,Desconocido,5
2025S001205,2025-01-05T18:15:00+01:00,CALL. HERMANOS TRUEBA / CALL. JAVIER DE MIGUEL,13,PUENTE DE VALLECAS,Colisi贸n fronto-lateral,Lluvia d茅bil,POINT(-3.6610061156 40.387805675),false,false,false,Turismo,Desconocido,5
2025S001206,2025-01-05T19:00:00+01:00,CALL. PRINCESA,9,MONCLOA-ARAVACA,Colisi贸n fronto-lateral,,POINT(-3.71873368595 40.4339749871),false,false,false,Turismo,Desconocido,1
2025S001210,2025-01-05T17:30:00+01:00,CALL. COSTA BRAVA,8,FUENCARRAL-EL PARDO,Choque contra obst谩culo fijo,Lluvia d茅bil,POINT(-3.7021391215 40.4956893049),false,false,false,Turismo,Sin asistencia sanitaria,1
