centro_codigo,centro_nombre,centro_tipo_codigo,centro_tipo_descripcion,centro_titularidad,direccion,direccion_codigo_postal,distrito_codigo,distrito_nombre,contacto_telefono,contacto_web,contacto_email,wktGeometry
28006159,REPUBLICA DEL BRASIL,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Avda de los Fueros, 34",28041,12,Usera,917923478,http://www.educa.madrid.org/cp.brasil.madrid,cp.brasil.madrid@educa.madrid.org,POINT(-3.68948049225 40.3702248009)
28006160,REPUBLICA DOMINICANA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Ronda de Don Bosco, 2",28044,11,Carabanchel,914629060,http://www.educa.madrid.org/cp.republicadominicana.madrid,cp.republicadominicana.madrid@educa.madrid.org,POINT(-3.75221118966 40.3762752895)
28006172,REPUBLICA DE ECUADOR,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle del Valle de Oro, 41",28019,11,Carabanchel,914603284,http://www.educa.madrid.org/cp.ecuador.madrid,cp.ecuador.madrid@educa.madrid.org,POINT(-3.72499188879 40.3876384275)
28006184,REPUBLICA DEL PARAGUAY,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Manresa, 60",28034,8,Fuencarral-El Pardo,917343888,http://www.educa.madrid.org/cp.paraguay.madrid,cp.paraguay.madrid@educa.madrid.org,POINT(-3.69440770385 40.4920693864)
28006196,REPUBLICA DEL URUGUAY,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Avda de Nuestra Señora de Valvanera, 120",28047,10,Latina,914661360,http://www.educa.madrid.org/cp.uruguay.madrid,cp.uruguay.madrid@educa.madrid.org,POINT(-3.74087849831 40.3934386737)
28006202,REPUBLICA DE VENEZUELA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Cerecinos, 8",28026,12,Usera,915698392,http://www.educa.madrid.org/cp.venezuela.madrid,cp.venezuela.madrid@educa.madrid.org,POINT(-3.71369729375 40.3835735183)
28006214,LOS ROSALES,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Avda de Los Rosales, 131",28021,17,Villaverde,917956756,http://www.educa.madrid.org/cp.losrosales.madrid,cp.losrosales.madrid@educa.madrid.org,POINT(-3.67711347384 40.3514687756)
28006238,RUFINO BLANCO,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle del General Álvarez de Castro, 46",28010,7,Chamberí,914484083,http://www.educa.madrid.org/cp.rufinoblanco.madrid,cp.rufinoblanco.madrid@educa.madrid.org,POINT(-3.70236594861 40.4381927078)
28006251,SAGUNTO,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Paterna, 14",28021,17,Villaverde,917976726,http://www.educa.madrid.org/cp.sagunto.madrid,cp.sagunto.madrid@educa.madrid.org,POINT(-3.68521727351 40.3412136742)
28006263,SAN CARLOS,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Geología, 2",28021,17,Villaverde,917966105,http://www.educa.madrid.org/cp.sancarlos.madrid,cp.sancarlos.madrid@educa.madrid.org,POINT(-3.71193254233 40.3435028137)
28006275,SAN EUGENIO Y SAN ISIDRO,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Peñuelas, 31",28005,2,Arganzuela,914737711,http://www.educa.madrid.org/cp.saneugenio.madrid,cp.saneugenio.madrid@educa.madrid.org,POINT(-3.70311054872 40.4021340136)
28006305,SAN IGNACIO DE LOYOLA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Avda de Abrantes, 1",28025,11,Carabanchel,915651989,http://www.educa.madrid.org/cp.sanignacio.madrid,cp.sanignacio.madrid@educa.madrid.org,POINT(-3.72168684347 40.3848572768)
28006317,SAN ILDEFONSO,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Alfonso VI, 1",28005,1,Centro,913643923,http://www.educa.madrid.org/cp.sanildefonso.madrid,cp.sanildefonso.madrid@educa.madrid.org,POINT(-3.71221712385 40.4130513064)
28006329,SAN ISIDORO,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Fuenterrabía, 15",28014,3,Retiro,915514845,http://www.educa.madrid.org/cp.sanisidoro.madrid,cp.sanisidoro.madrid@educa.madrid.org,POINT(-3.68134188427 40.4065256272)
28006354,SAN JUAN DE LA CRUZ,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Honduras, 10",28016,5,Chamartín,913453044,http://www.educa.madrid.org/cp.sanjuandelacruz.madrid,cp.sanjuandelacruz.madrid@educa.madrid.org,POINT(-3.67962377876 40.4594727688)
28006366,SAN PABLO,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Plaza de Peña Morraz, 1",28038,13,Puente de Vallecas,913031550,http://www.educa.madrid.org/cp.sanpablo.madrid,cp.sanpablo.madrid@educa.madrid.org,POINT(-3.65178530935 40.3894886635)
28006378,SANTA ANA Y SAN RAFAEL,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle del Doctor Esquerdo, 53",28028,4,Salamanca,915738015,http://www.sasr.es,cc.santaanasanrafael.madrid@educa.madrid.org,POINT(-3.66853932669 40.4216184594)
28006381,SANTA MARIA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle del Casino, 7",28005,1,Centro,915275281,http://www.educa.madrid.org/cp.santamaria.madrid,cp.santamaria.madrid@educa.madrid.org,POINT(-3.70678203196 40.4061386796)
28006391,SANTO DOMINGO,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de San Feliu de Guixols, 7",28038,13,Puente de Vallecas,917785293,http://www.educa.madrid.org/cp.santodomingo.madrid,cp.santodomingo.madrid@educa.madrid.org,POINT(-3.64595189333 40.3918277265)
28006408,TIRSO DE MOLINA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle del Bronce, 1",28045,2,Arganzuela,915278932,http://www.educa.madrid.org/cp.tirsodemolina.madrid,cp.tirsodemolina.madrid@educa.madrid.org,POINT(-3.68860510926 40.3929960156)
28006411,LA ALAMEDA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de las Musas, 9",28022,20,San Blas-Canillejas,917411453,http://www.educa.madrid.org/cp.laalameda.madrid,cp.laalameda.madrid@educa.madrid.org,POINT(-3.60834083601 40.437536542)
28006457,VEDRUNA,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Santa Joaquina de Vedruna, 3",28021,17,Villaverde,917983716,https://www.vedrunavillaverde.es/,cc.vedruna-villaverde.madrid@educa.madrid.org,POINT(-3.71479650982 40.3426563079)
28006469,ARCIPRESTE DE HITA,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,"Calle de Antonio Moreno, 25",28025,11,Carabanchel,915605495,http://www.educa.madrid.org/cp.arciprestedehita.madrid,cp.arciprestedehita.madrid@educa.madrid.org,POINT(-3.72546851118 40.3848426227)
28006561,ALAMEDA DE OSUNA,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,"Paseo de la Alameda de Osuna, 17",28042,21,Barajas,917427011,,colegio@colegio-alameda.com,POINT(-3.58831199186 40.460919525)
28006597,ALCONERA,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle de Alconera, 1",28037,20,San Blas-Canillejas,913133746,,coalconera@terra.es,POINT(-3.61777674694 40.4301801703)
28006767,AULA NUEVA,15,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO,"Calle de Gregorio Benítez, 10",28043,15,Ciudad Lineal,913002889,,ascen.berron@aulanueva.es,POINT(-3.64924429555 40.4499807392)
28006779,EL AVE MARIA,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle del Doctor Salgado, 16",28038,13,Puente de Vallecas,914306527,http://www.avemarianas.org/madrid/colegio,cc.avemaria.madrid@educa.madrid.org,POINT(-3.66426059479 40.397669999)
28006809,BEATA FILIPINA-FUND.FELICIANA VIERTOLA,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de José de Cadalso, 50",28044,10,Latina,917063021,http://www.beatafilipina.org,cc.beatafilipina.madrid@educa.madrid.org,POINT(-3.77258915894 40.380294127)
28006846,EIPA ESCUELA INFANTIL PARQUE DE LAS AVENIDAS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Brístol, 1",28028,4,Salamanca,911167470,,direccion@eipaeducacion.com,POINT(-3.66247566257 40.4391579166)
28006974,CENTRO CULTURAL SIGLO XXI,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,"Psaje de Ahillones, 4",28033,16,Hortaleza,917638182,,,POINT(-3.65092829028 40.4753946315)
28007085,COMENDADORAS DE SANTIAGO,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO CONCERTADO,"Plaza de las Comendadoras, 10",28015,1,Centro,915481842,http://www.educa.madrid.org/cc.comendadoras.madrid,cc.comendadoras.madrid@educa.madrid.org,POINT(-3.7089261814 40.4274049074)
28007103,MADRES CONCEPCIONISTAS,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de la Princesa, 19",28008,9,Moncloa-Aravaca,915424901,http://www.concepcionistasprincesa.es/,cc.mmconcepcionistas.madrid@educa.madrid.org,POINT(-3.7134529661 40.4262779593)
28007127,CRISTO REY,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Avda de San Luis, 29",28033,16,Hortaleza,913021636,http://www.colegiocristoreymadrid.es,cc.cristorey.madrid@educa.madrid.org,POINT(-3.65949703976 40.4709767061)
28007139,CRISTO REY,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Santa Úrsula, 5",28011,10,Latina,914636445,http://www.colegiocristorey.org,cc.cristorey-latina.madrid@educa.madrid.org,POINT(-3.73038375472 40.4123253568)
28007152,LUZ CASANOVA EMBAJADORES,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Aldea del Fresno, 1",28045,2,Arganzuela,914739150,http://www.educa.madrid.org/cc.luzcasanova-arganzuela.madrid,cc.luzcasanova-arganzuela.madrid@educa.madrid.org,POINT(-3.69669766981 40.3962088265)
28007191,NAZARET-OPORTO,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de las Clarisas, 4",28019,11,Carabanchel,914714902,http://www.educa.madrid.org/cc.nazaretoporto.madrid,cc.nazaretoporto.madrid@educa.madrid.org,POINT(-3.72805963494 40.3902407946)
28007292,SAGRADO CORAZON DE JESUS,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Paseo del General Martínez Campos, 6",28010,7,Chamberí,914454512,http://www.colegioscjesusmartinezcampos.es,cc.scorazonchamberi.madrid@educa.madrid.org,POINT(-3.69787441207 40.4348415296)
28007309,COLEGIO NUEVO EQUIPO,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de López de Aranda, 5",28027,15,Ciudad Lineal,917421611,http://www.educa.madrid.org/cc.nuevoequipo.madrid,cc.nuevoequipo.madrid@educa.madrid.org,POINT(-3.64003085157 40.4421762572)
28007371,SAN LUIS-FELCA,15,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,"Calle de Dolores Barranco, 65",28026,12,Usera,914758162,,cc.sanluisfelca.madrid@educa.madrid.org,POINT(-3.7093066669 40.3828077331)
28007395,FUNDACION CALDEIRO,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Avda de los Toreros, 45",28028,4,Salamanca,917255200,http://www.educa.madrid.org/cc.fundacioncaldeiro.madrid,cc.fundacioncaldeiro.madrid@educa.madrid.org,POINT(-3.66631285707 40.4325142304)
28007462,HASTINGS SCHOOL (BRITANICO),94,CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,"Paseo de la Habana, 204",28036,5,Chamartín,918337790,,ismael.l@hastingsschool.com,POINT(-3.67946468055 40.4647529664)
28007531,INFANTA MARIA TERESA,45,CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA,PRIVADO,"Calle del Príncipe de Vergara, 248",28016,5,Chamartín,913441227,,secretaria@infanta.e.telefonica.net,POINT(-3.67695849889 40.4536235569)
28007607,JESUS MAESTRO,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Juan Vigón, 8",28003,7,Chamberí,915530807,http://jesusmaestro.escuelateresiana.com,cc.jesusmaestro.madrid@educa.madrid.org,POINT(-3.71198243557 40.4410978436)
28007619,JESUS MARIA,45,CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA,PRIVADO CONCERTADO,"Calle de los Hermanos García Noblejas, 68",28037,15,Ciudad Lineal,913671660,http://www.jesusmariagarcianoblejas.org,cc.jesusmaria-clineal.madrid@educa.madrid.org,POINT(-3.63262590873 40.4296043702)
28007620,DIRECCION AREA TERRITORIAL MADRID-CAPITAL,300,ESTABLECIMIENTO ADMINISTRATIVO,PÚBLICO,"Calle de Vitruvio, 2",28006,5,Chamartín,917203000,http://www.madrid.org/dat_capital/,dat.capital@educa.madrid.org,POINT(-3.69054071033 40.4405792654)
28007826,MADRE DE DIOS,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Ángel Muñoz, 5",28043,15,Ciudad Lineal,914158169,http://www.educa.madrid.org/cc.madrededios.madrid,cc.madrededios.madrid@educa.madrid.org,POINT(-3.65669105854 40.4541819147)
28007917,MARIA INMACULADA,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Paseo del General Martínez Campos, 18",28010,7,Chamberí,914466119,http://www.educa.madrid.org/cc.mariainmaculada-chamberi.madrid,cc.mariainmaculada-chamberi.madrid@educa.madrid.org,POINT(-3.69596434588 40.4348350263)
28007942,MARIA REINA,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Gil y Polo, 7",28017,15,Ciudad Lineal,914075372,http://www.educa.madrid.org/cc.mariareina.madrid,cc.mariareina.madrid@educa.madrid.org,POINT(-3.6423693846 40.4301902842)
28007954,MARIA REINA,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Avda de Orcasur, 42",28041,12,Usera,913170237,http://www.educa.madrid.org/cc.mariareina-usera.madrid,cc.mariareina-usera.madrid@educa.madrid.org,POINT(-3.7022634668 40.3648325025)
28007978,MATER CLEMENTISSIMA,73,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,PRIVADO CONCERTADO,"Calle de Antonio Folgueras, 12-20",28018,13,Puente de Vallecas,914775628,http://www.materclem.es,cc.materclementissima.madrid@educa.madrid.org,POINT(-3.66147375207 40.391046276)
28007991,MATER IMMACULATA,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de la Madre Antonia París, 1",28027,15,Ciudad Lineal,914036200,http://www.educa.madrid.org/cc.materinmaculata.madrid,cc.materinmaculata.madrid@educa.madrid.org,POINT(-3.65193919867 40.4445151203)
28008016,LA MERCED,15,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,"Calle de Luis de Góngora, 5",28004,1,Centro,915232299,,cc.lamerced.madrid@educa.madrid.org,POINT(-3.69674021308 40.4231906915)
28008053,MIRASIERRA,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Ascao, 33",28017,15,Ciudad Lineal,913673087,http://www.educa.madrid.org/cc.mirasierra.madrid,cc.mirasierra.madrid@educa.madrid.org,POINT(-3.64034514494 40.4305618755)
28008107,BLANCA DE CASTILLA,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Paseo de Eduardo Dato, 2",28010,7,Chamberí,914460398,http://www.colegioblancadecastilla.es,cc.blancadecastilla.madrid@educa.madrid.org,POINT(-3.69621180837 40.4325362365)
28008119,NIÑO JESUS,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle de la Madre de Dios, 40",28016,5,Chamartín,913596273,,,POINT(-3.67255336477 40.4648294233)
28008211,NUESTRA SEÑORA DEL BUEN CONSEJO,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Juan Montalvo, 30",28040,9,Moncloa-Aravaca,914561870,http://www.buenconsejo-madrid.com,cc.nsdelbuenconsejo.madrid@educa.madrid.org,POINT(-3.71296576519 40.4471188025)
28008223,NUESTRA SEÑORA DEL BUEN CONSEJO,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Ábalos, 5",28043,15,Ciudad Lineal,914132551,https://www.colegiobuenconsejo.es,cc.nsbuenconsejo.madrid@educa.madrid.org,POINT(-3.65628682817 40.4502112405)
28008259,NUESTRA SEÑORA DE LOS DOLORES,8,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,"Calle de San Bernardo, 99",28015,7,Chamberí,914483426,,cc.nsdelosdolores.madrid@educa.madrid.org,POINT(-3.70595639736 40.4308825449)
28008296,NUESTRA SEÑORA DE FATIMA,15,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,"Calle de Alcalá, 292",28027,15,Ciudad Lineal,913260455,http://www.educa.madrid.org/cc.nsfatima.madrid,cc.nsfatima.madrid@educa.madrid.org,POINT(-3.65088060519 40.4325661097)
28008351,NUESTRA SEÑORA DE LAS MARAVILLAS,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,"Calle del Guadalquivir, 9",28002,5,Chamartín,917823500,http://www.lasallemaravillas.com,maravillas@lasallemaravillas.com,POINT(-3.68726549575 40.4466348175)
28008387,OBRA SO.N.S.MONTSERRAT-S.SIMON Y S.JUDAS,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Trévelez, 3",28041,12,Usera,913175643,http://www.colegiomontserrat.eu,cc.obrasonsmontserrat.madrid@educa.madrid.org,POINT(-3.7029385085 40.3651887664)
28008405,NUESTRA SEÑORA DE LAS NIEVES,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Alcalá, 589",28022,20,San Blas-Canillejas,917410009,http://colegionuestrasradelasnieves.es/,cc.nsdelasnieves.madrid@educa.madrid.org,POINT(-3.61392398877 40.4459935336)
28008430,NUESTRA SEÑORA DE LA PAZ,15,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,"Calle de Valderribas, 37",28007,3,Retiro,915528595,https://colegionsdelapaz.es/,cc.nsdelapaz.madrid@educa.madrid.org,POINT(-3.67613967088 40.4048534518)
28008508,NUESTRA SEÑORA DEL PILAR,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de San Benito, 6",28029,6,Tetuán,913151215,http://plazacastilla.salesianas.org/,cc.nsdelpilar.madrid@educa.madrid.org,POINT(-3.69035393208 40.4684181554)
28008511,NUESTRA SEÑORA DEL PILAR,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Castelló, 56",28001,4,Salamanca,915750404,http://www.nspilar.com,cc.nspilar.madrid@educa.madrid.org,POINT(-3.68104261238 40.4282752333)
28008600,LICEO OROQUIETA,15,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,"Calle del Sáhara, 79",28041,17,Villaverde,917961495,http://www.educa.madrid.org/cc.liceooroquieta.madrid,cc.liceooroquieta.madrid@educa.madrid.org,POINT(-3.69184497846 40.3549492142)
28008612,PABLO VI,45,CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA,PRIVADO,"Calle de Bravo Murillo, 297",28020,6,Tetuán,915702601,http://www.icepablovi.es,secretaria@pablovi.es,POINT(-3.69811621207 40.461632823)
28008636,EL OSITO DE LUIS DE LARRAINZA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Luis Larrainza, 46",28002,5,Chamartín,912194455,www.escuelainfantilelosito.com,info@escuelainfantilelosito.com,POINT(-3.66895749008 40.4507332034)
28008703,EL PORVENIR,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Bravo Murillo, 85",28003,7,Chamberí,915331337,https://www.elporvenir.es/es/inicio,cc.elporvenir.madrid@educa.madrid.org,POINT(-3.70438218589 40.4449732293)
28008715,EL PRADO,73,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,PRIVADO,"Calle de la Costa Brava, 4",28034,8,Fuencarral-El Pardo,917355710,http://www.colegioelprado.com,eprd_secretaria@fomento.edu,POINT(-3.70281082633 40.4967302567)
28008791,PURISIMA CONCEPCION,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,"Calle de la Puebla, 20",28004,1,Centro,915219758,http://www.pconcepcion.escuelateresiana.com,cc.purisimaconcepcion.madrid@educa.madrid.org,POINT(-3.70358002139 40.4223204378)
28008806,RAMON Y CAJAL,73,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,PRIVADO,"Calle de Arturo Soria, 206",28043,15,Ciudad Lineal,914135631,www.colegiosramonycajal.es,crc@colegiosramonycajal.es,POINT(-3.66101025544 40.4604816095)
28008818,REINA DE LOS ANGELES,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle del Darro, 30",28002,5,Chamartín,915638760,,info@reinadelosangeles.es,POINT(-3.68568130312 40.4508784546)
28008855,RAMON Y CAJAL,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle de Matías Turrión, 25",28043,16,Hortaleza,913005664,,rcajal@rcajal.es,POINT(-3.65830459233 40.4612087605)
28008892,SAGRADO CORAZON,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Santa Magdalena Sofía, 12",28036,5,Chamartín,913023540,http://www.chamartin.redsagradocorazon.es,cc.scorazonchamartin.madrid@educa.madrid.org,POINT(-3.67621688549 40.4690512751)
28008909,SAGRADO CORAZON,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Avda de Alfonso XIII, 127",28016,5,Chamartín,913531380,http://www.educa.madrid.org/cc.sagradocorazon-chamartin.madrid,cc.sagradocorazon-chamartin.madrid@educa.madrid.org,POINT(-3.67097191892 40.460000791)
28008910,SAGRADO CORAZON,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de San Jaime, 21",28031,18,Villa de Vallecas,913030140,http://www.sagrado-corazon.net,cc.sgdocorazon.madrid@educa.madrid.org,POINT(-3.62684917014 40.3800588499)
28008922,SANTA MARIA MICAELA,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle Vía Carpetana, 105",28047,11,Carabanchel,914661300,http://www.educa.madrid.org/cc.smmicaela.madrid,cc.smmicaela.madrid@educa.madrid.org,POINT(-3.73876786985 40.3943801116)
28008934,LA SALLE-SAGRADO CORAZON,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Avda del Cardenal Herrera Oria, 242",28035,8,Fuencarral-El Pardo,917385300,http://www.lasallesagradocorazon.es,cc.lasallesg.madrid@educa.madrid.org,POINT(-3.71743611415 40.4826945704)
28008946,SAGRADOS CORAZONES,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Martín de los Heros, 91",28008,9,Moncloa-Aravaca,630373064,http://www.educa.madrid.org/cc.sagradoscorazones.madrid,cc.sagradoscorazones.madrid@educa.madrid.org,POINT(-3.72019643925 40.4318397567)
28008958,ENRIQUETA AYMER,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de Mirabel, 38",28044,10,Latina,917052100,http://www.educa.madrid.org/cc.enriquetaaymer.madrid,cc.enriquetaaymer.madrid@educa.madrid.org,POINT(-3.78021312623 40.3794411318)
28008971,KINDERGARTEN LA SALLE,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle de Alfonso Rodríguez Santamaría, 23-25",28002,5,Chamartín,915635176,http://www.kinderlasalle.com,kinder@kinderlasalle.com,POINT(-3.68536472978 40.4498983514)
28008995,SAN ANTONIO,15,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,"Calle de Bravo Murillo, 150",28020,6,Tetuán,915339106,http://www.educa.madrid.org/cc.sanantonio.madrid,cc.sanantonio.madrid@educa.madrid.org,POINT(-3.70318062154 40.4507463013)
28009033,SAN BUENAVENTURA,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle de El Greco, 16",28011,10,Latina,915267161,http://www.sanbuenaventura.org,cc.sanbuenaventura.madrid@educa.madrid.org,POINT(-3.74716190443 40.4075784936)
