NOMBRE,IDNOMBRE,tieneInstalacionesDeportivas,tieneWifi,generoAlumnos,TRANSPORTE,Cercanias,Cercanias Lines,Cercanias Station,Metro,Metro_Station,metro_line,Bus,bus_line,Superfice m²,ACCESIBILIDAD,NOMBRE-VIA,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,LATITUD,LONGITUD,TELEFONO,EMAIL,TIPO,TipoInstalacion
Biblioteca Pública del Estado Manuel Alvar  (Salamanca),Biblioteca-Publica-del-Estado-Manuel-Alvar-(Salamanca),,sí,,"Metro: Diego de León (líneas 4, 5 y 6), Cartagena (línea 7), Parque de las Avenidas (línea 7)",,,,"Metro: Diego de León (líneas 4, 5 y 6), Cartagena (línea 7), Parque de las Avenidas (línea 7)","Diego de León , Cartagena , Parque de las Avenidas","4
5
6
7",,,,Accesible,AZCONA,42,MADRID,MADRID,28028,GUINDALERA,SALAMANCA,40.4344013219248,-3.6689700985764175,917263701,bib.salamanca@madrid.org,/contenido/entidadesYorganismos/BibliotecasPublicas,BibliotecasPublicas
Centro Cultural Paco Rabal. Biblioteca Pública (Puente de Vallecas),Centro-Cultural-Paco-Rabal.-Biblioteca-Publica-(Puente-de-Vallecas),,sí,,"Cercanías Renfe: líneas C1, C2 y C7.","Renfe: líneas C1, C2 y C7","C-1
C-2
C-7",,,,,,,,Accesible,FELIPE DE DIEGO,13,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,40.379459109283275,-3.661114669233002,915079744,bibliotecapacorabal@madrid.org,/contenido/entidadesYorganismos/BibliotecasPublicas,BibliotecasPublicas
Jardines Gregorio Ordóñez,Jardines-Gregorio-Ordonez,no,,,"Metro: Núñez de Balboa (líneas 5 y 9) Bus: 1, 29, 52, 74  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Núñez de Balboa (líneas 5 y 9),Núñez de Balboa,"5
9","Bus: 1, 29, 52, 74","1
29
52
74",3975,Instalación parcialmente accesible para personas con movilidad reducida,PRINCIPE DE VERGARA,68,MADRID,MADRID,28006,LISTA,SALAMANCA,40.43346186779773,-3.6785954778654113,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines San Francisco el Grande,Jardines-San-Francisco-el-Grande,no especifica,,,"Bus: 3, 60 y 148.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,"Bus: 3, 60 y 148","3
60
148",4346,Instalación parcialmente accesible para personas con movilidad reducida,GRAN VIA DE SAN FRANCISCO,25,MADRID,MADRID,28005,PALACIO,CENTRO,40.41002249621306,-3.7144199127869557,,,/contenido/entidadesYorganismos/ParquesJardines/ColeccionesBotanicas,ParquesJardines
Jardines de Andrés Saborit,Jardines-de-Andres-Saborit,no,,,"Metro: Nuevos Ministerios (líneas 6, 8 y 10) Bus: 5, 68, 149, C1, C2 RENFE: Nuevos Ministerios  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.","Renfe: Nuevos Ministerios (líneas C1, C3, C4, C7, C8, C10)","C-1
C-3
C-4
C-7
C-8
C-10",Nuevos Ministerios,"Metro: Nuevos Ministerios (líneas 6, 8 y 10)",Nuevos Ministerios,"6
8
10","Bus: 5, 68, 149, C1, C2","5
68
149
1
2",8491,Instalación parcialmente accesible para personas con movilidad reducida,RAIMUNDO FERNANDEZ VILLAVERDE,32,MADRID,MADRID,28003,RIOS ROSAS,CHAMBERI,40.44613326792272,-3.6989699295578347,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines de El Buen Retiro,Jardines-de-El-Buen-Retiro,sí,,,"Metro: Retiro (línea 2), Príncipe de Vergara (líneas 2 y 9), Ibiza (línea 9), Atocha (línea 1), Atocha. Renfe (línea 1) Autobuses: 1, 2, 9, 14, 15, 19, 20, 26, 28, 32, 51, 52, 61, 63, 74, 146, 152, 202, C  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",Renfe (línea 1),C-1,,"Metro: Retiro (línea 2), Príncipe de Vergara (líneas 2 y 9), Ibiza (línea 9), Atocha (línea 1), Atocha","Retiro , Príncipe de Vergara , Ibiza , Atocha , Atocha","2
9
1","buses: 1, 2, 9, 14, 15, 19, 20, 26, 28, 32, 51, 52, 61, 63, 74, 146, 152, 202, C","1
2
9
14
15
19
20
26
28
32
51
52
61
63
74
146
152
202",1177300,Instalación parcialmente accesible para personas con movilidad reducida,INDEPENDENCIA,7,MADRID,MADRID,28001,LOS JERONIMOS,RETIRO,40.41964087412762,-3.68793370943788,"915744024
915280938
913769197",,/contenido/entidadesYorganismos/ParquesJardines/ParquesHistoricos,ParquesJardines
Jardines de Gloria Fuertes,Jardines-de-Gloria-Fuertes,no,,,"Metro: línea 9 (Colombia) Bus: 16,29,150  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: línea 9 (Colombia),línea 9,9,"Bus: 16,29,150","16
29
150",1663,Instalación parcialmente accesible para personas con movilidad reducida,MADRE DE DIOS,2,MADRID,MADRID,28016,NUEVA ESPAÑA,CHAMARTIN,40.461517637696026,-3.6751179007317614,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines de José Luis Jiménez Manso,Jardines-de-Jose-Luis-Jimenez-Manso,no,,,"Metro: Estrella (línea 9) Bus: 20, 30, 32  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Estrella (línea 9),Estrella,9,"Bus: 20, 30, 32","20
30
32",10775,Instalación parcialmente accesible para personas con movilidad reducida,CAMINO DE LOS VINATEROS,1,MADRID,MADRID,28030,MEDIA LEGUA,MORATALAZ,40.410944943237865,-3.660501733743551,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines de Perón,Jardines-de-Peron,sí,,,"Metro: Santiago Bernabéu (línea 10) Bus: 3, 5, 43, 149  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Santiago Bernabéu (línea 10),Santiago Bernabéu,10,"Bus: 3, 5, 43, 149","3
5
43
149",18605,Instalación parcialmente accesible para personas con movilidad reducida,GENERAL PERON,21,MADRID,MADRID,28020,CUATRO CAMINOS,TETUAN,40.45257591499544,-3.6957817548357257,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines de Sabatini,Jardines-de-Sabatini,no especifica,,,"Metro: Opera   Bus: 2, 146   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Opera,Opera,,"Bus: 2, 146","2
146",,Instalación parcialmente accesible para personas con movilidad reducida,BAILEN,2,MADRID,MADRID,28013,PALACIO,CENTRO,40.419911287101144,-3.713185308888602,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines de San Fernando,Jardines-de-San-Fernando,no,,,"Metro: Cuzco (línea 10) Bús: 5, 11, 40, 140, 150  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Cuzco (línea 10),Cuzco,"10
5
11
40
140
150",,,12000,Instalación parcialmente accesible para personas con movilidad reducida,ALBERTO ALCOCER,9,MADRID,MADRID,28036,NUEVA ESPAÑA,CHAMARTIN,40.45978849094378,-3.687352342212426,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines de la Avenida de Brasil,Jardines-de-la-Avenida-de-Brasil,no,,,"Bus: 5, 126, 149  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,"Bus: 5, 126, 149","5
126
149",16955,Instalación parcialmente accesible para personas con movilidad reducida,BRASIL,31,MADRID,MADRID,28020,CASTILLEJOS,TETUAN,40.458706953002235,-3.6934625569379387,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines de la Basílica,Jardines-de-la-Basilica,no especifica,,,"Metro: Nuevos Ministerios (líneas 6, 8 y 10) RENFE: Nuevos Ministerios Bus: 5 , 69 y 149  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.","Renfe: Nuevos Ministerios (líneas C1, C3, C4, C7, C8, C10)","C-1
C-3
C-4
C-7
C-8
C-10",Nuevos Ministerios,"Metro: Nuevos Ministerios (líneas 6, 8 y 10)",Nuevos Ministerios,"6
8
10","Bus: 5 , 69 y 149","5
69
149",2410,Instalación parcialmente accesible para personas con movilidad reducida,BASILICA,15,MADRID,MADRID,28020,CUATRO CAMINOS,TETUAN,40.44903638127448,-3.695615530710886,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines de la Cuesta de la Vega,Jardines-de-la-Cuesta-de-la-Vega,no especifica,,,"Bus: 31 , 41 , 50 , 65  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,"Bus: 31 , 41 , 50 , 65","31
41
50
65",2817,Instalación parcialmente accesible para personas con movilidad reducida,VEGA,1,MADRID,MADRID,28013,PALACIO,CENTRO,40.41476219795408,-3.7154411142835397,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines de la Plaza Conde del Valle de Suchil,Jardines-de-la-Plaza-Conde-del-Valle-de-Suchil,no,,,"Metro: San Bernardo (líneas 2 y 4) Bus: 16, 21, 61  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: San Bernardo (líneas 2 y 4),San Bernardo,"2
4","Bus: 16, 21, 61","16
21
61",5233,Instalación parcialmente accesible para personas con movilidad reducida,RODRIGUEZ SAN PEDRO,3,MADRID,MADRID,28015,ARAPILES,CHAMBERI,40.43137597367309,-3.7064685006782208,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines de la Plaza de Chamberí,Jardines-de-la-Plaza-de-Chamberi,no,,,"Metro: Iglesia (línea 1) Bus: 3, 40 y 147  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Iglesia (línea 1),Iglesia,1,"Bus: 3, 40 y 147","3
40
147",2650,Instalación parcialmente accesible para personas con movilidad reducida,CHAMBERI,1,MADRID,MADRID,28010,ALMAGRO,CHAMBERI,40.43285328749453,-3.697594475998512,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines de la Plaza de España,Jardines-de-la-Plaza-de-Espana,no especifica,,,"Metro: Plaza España (línea 2 y 3) Bus: 1, 2, 44, 74, C  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Plaza España (línea 2 y 3),Plaza España,"2
3","Bus: 1, 2, 44, 74, C","1
2
44
74",195230,Instalación parcialmente accesible para personas con movilidad reducida,ESPAÑA,20,MADRID,MADRID,28008,ARGUELLES,MONCLOA-ARAVACA,40.42372251184839,-3.7116577340508523,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines de la Plaza de Olavide,Jardines-de-la-Plaza-de-Olavide,no,,,"Metro: Bilbao (línea 1, 4) Bus: 3, 16, 37, 40, 61, 149  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,"Metro: Bilbao (línea 1, 4)",Bilbao,"1
4","Bus: 3, 16, 37, 40, 61, 149","3
16
37
40
61
149",5732,Instalación parcialmente accesible para personas con movilidad reducida,OLAVIDE,16,MADRID,MADRID,28010,TRAFALGAR,CHAMBERI,40.43247362678542,-3.7007855621824293,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
"Jardines de la Plaza de Oriente, Lepanto y Cabo Noval","Jardines-de-la-Plaza-de-Oriente,-Lepanto-y-Cabo-Noval",no,,,"Metro: Ópera (líneas 2, 5 y ramal) Autobús: 25, 39  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,"Metro: Ópera (líneas 2, 5 y ramal)",Ópera,"2
5","Autobús: 25, 39","25
39",29000,Instalación parcialmente accesible para personas con movilidad reducida,BAILEN,17,MADRID,MADRID,28013,PALACIO,CENTRO,40.41835486065351,-3.712838830603048,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines de la Plaza de la Villa de París,Jardines-de-la-Plaza-de-la-Villa-de-Paris,sí,,,"Metro: Colón (línea 4) Bus: 5, 14, 21 ,27, 37, 45, 53, 150  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Colón (línea 4),Colón,4,"Bus: 5, 14, 21 ,27, 37, 45, 53, 150","5
14
21
27
37
45
53
150",10700,Instalación parcialmente accesible para personas con movilidad reducida,GENERAL CASTAÑOS,6,MADRID,MADRID,28004,JUSTICIA,CENTRO,40.42620255233654,-3.6934468983675846,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines de las Vistillas,Jardines-de-las-Vistillas,no,,,"Bus: 3, 31, 50, 65, 148  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,"Bus: 3, 31, 50, 65, 148","3
31
50
65
148",12100,Instalación parcialmente accesible para personas con movilidad reducida,MORERIA,12,MADRID,MADRID,28005,PALACIO,CENTRO,40.41281392212301,-3.7143597156687056,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines del Arquitecto Ribera,Jardines-del-Arquitecto-Ribera,no,,,"Metro: Tribunal (líneas 1 y 10) Bus: 3, 40, 149  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Tribunal (líneas 1 y 10),Tribunal,"1
10","Bus: 3, 40, 149","3
40
149",4282,Instalación parcialmente accesible para personas con movilidad reducida,BARCELO,2,MADRID,MADRID,28004,JUSTICIA,CENTRO,40.42640449792336,-3.7002981748621955,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines del Descubrimiento,Jardines-del-Descubrimiento,no,,,"Metro: Colón (línea 4) y Serrano (línea 4) Bus: 1, 5, 9, 14, 19, 21, 27, 45, 51, 53, 74 y 150  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Colón (línea 4) y Serrano (línea 4),Colón  y Serrano,4,"Bus: 1, 5, 9, 14, 19, 21, 27, 45, 51, 53, 74 y 150","1
5
9
14
19
21
27
45
51
53
74
150",20200,Accesible,GOYA,2,MADRID,MADRID,28001,RECOLETOS,SALAMANCA,40.42518540300912,-3.6887800207651495,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines del Doctor Fleming,Jardines-del-Doctor-Fleming,no especifica,,,"Metro: Cuzco (línea 10) Bus: 27, 40 , 126, 147 y 150  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Cuzco (línea 10),Cuzco,10,"Bus: 27, 40 , 126, 147 y 150","27
40
126
147
150",7363,Instalación parcialmente accesible para personas con movilidad reducida,DOCTOR FLEMING,1,MADRID,MADRID,28036,HISPANOAMERICA,CHAMARTIN,40.45454215758879,-3.6893863385035783,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines del Mundial. Castellana,Jardines-del-Mundial.-Castellana,no especifica,,,"Metro: Santiago Bernabéu (línea 10) Bús: 14, 27, 40, 126, 147, 150  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Santiago Bernabéu (línea 10),Santiago Bernabéu,"10
14
27
40
126
147
150",,,3547,Instalación parcialmente accesible para personas con movilidad reducida,CASTELLANA,142,MADRID,MADRID,28046,HISPANOAMERICA,CHAMARTIN,40.4530917282714,-3.6893833082867062,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardines del Príncipe de Anglona,Jardines-del-Principe-de-Anglona,no especifica,,,"Metro: La Latina (línea 5) Bus: 3 , 31 , 50 , 65 , 148   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: La Latina (línea 5),La Latina,5,"Bus: 3 , 31 , 50 , 65 , 148","3
31
50
65
148",678,Instalación parcialmente accesible para personas con movilidad reducida,PAJA,6,MADRID,MADRID,28005,PALACIO,CENTRO,40.413417349090764,-3.711466649831885,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardín Botánico de Pradolongo,Jardin-Botanico-de-Pradolongo,no especifica,,,"Metro: Hospital Doce de Octubre (línea 3) Bus: 6 , 60 , 78 , 81 , 121 , 131 RENFE: Doce de Octubre  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",doce de octubre C5,C-5,doce de octubre,Metro: Hospital Doce de Octubre (línea 3),Hospital Doce de Octubre,3,"Bus: 6 , 60 , 78 , 81 , 121 , 131","6
60
78
81
121
131",,Instalación parcialmente accesible para personas con movilidad reducida,RAFAELA YBARRA,0,MADRID,MADRID,28026,PRADOLONGO,USERA,40.373745996607155,-3.712180056298639,,,/contenido/entidadesYorganismos/ParquesJardines/ColeccionesBotanicas,ParquesJardines
Jardín Concejal Alejandro Muñoz Revenga,Jardin-Concejal-Alejandro-Munoz-Revenga,no,,,"Bus: 2, 16, 61 y 202  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,"Bus: 2, 16, 61 y 202","2
16
61
202",2713,Instalación parcialmente accesible para personas con movilidad reducida,MELENDEZ VALDES,32,MADRID,MADRID,28015,GAZTAMBIDE,CHAMBERI,40.43304334055123,-3.712227582685096,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardín Doña Concha Piquer,Jardin-Dona-Concha-Piquer,no,,,"Metro: Pirámides (línea 5) Bus: 18 , 23 , 34 , 35 , 36 , 116 , 118 , 119  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Pirámides (línea 5),Pirámides,5,"Bus: 18 , 23 , 34 , 35 , 36 , 116 , 118 , 119","18
23
34
35
36
116
118
119",3061,Instalación parcialmente accesible para personas con movilidad reducida,IMPERIAL,93,MADRID,MADRID,28005,IMPERIAL,ARGANZUELA,40.402080397498985,-3.714965086287463,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardín Fachada Pirámides I,Jardin-Fachada-Piramides-I,no especifica,,,"Metro: Pirámides (Linea 5) Bus: 18, 23 , 34, 35, 36, 116, 118, 119  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Pirámides (Linea 5),Pirámides,5,"Bus: 18, 23 , 34, 35, 36, 116, 118, 119","18
23
34
35
36
116
118
119",3104,Instalación parcialmente accesible para personas con movilidad reducida,ACACIAS,60,MADRID,MADRID,28005,ACACIAS,ARGANZUELA,40.40148810908036,-3.713132255123738,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardín Glorieta de Azorín,Jardin-Glorieta-de-Azorin,no especifica,,,"Bus: 31 , 41 , 50 , 65  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,"Bus: 31 , 41 , 50 , 65","31
41
50
65",2896,Instalación parcialmente accesible para personas con movilidad reducida,VEGA,3,MADRID,MADRID,28013,PALACIO,CENTRO,40.414757673901924,-3.7161718357850444,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardín Jazmín,Jardin-Jazmin,sí,,,"Bus: 29, 125, 129, 150  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,"Bus: 29, 125, 129, 150","29
125
129
150",59734,Instalación parcialmente accesible para personas con movilidad reducida,ROQUETAS DE MAR,10,MADRID,MADRID,28033,APOSTOL SANTIAGO,HORTALEZA,40.481785094079584,-3.660098332215654,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardín Palacio O'Reilly,Jardin-Palacio-O'Reilly,no especifica,,,"Bus: 31, 50, 65  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,"Bus: 31, 50, 65","31
50
65",1109,Instalación parcialmente accesible para personas con movilidad reducida,CRUZ VERDE,2,MADRID,MADRID,28005,PALACIO,CENTRO,40.41418990040181,-3.7118283820550775,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardín de Embajadores M-30,Jardin-de-Embajadores-M-30,sí,,,"Bus: 62 y 88  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,,,,Bus: 62 y 88,"62
88",8222,Instalación parcialmente accesible para personas con movilidad reducida,PUERTO DE LA CRUZ VERDE,29,MADRID,MADRID,28045,LEGAZPI,ARGANZUELA,40.38418473435094,-3.685817452497564,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardín de Larra,Jardin-de-Larra,no especifica,,,"Metro: Opera (líneas 2, 5 y ramal) Bus: 3, 148  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,"Metro: Opera (líneas 2, 5 y ramal)",Opera,"2
5","Bus: 3, 148","3
148",5599,Instalación parcialmente accesible para personas con movilidad reducida,FACTOR,7,MADRID,MADRID,28013,PALACIO,CENTRO,40.41631909566782,-3.712793771176405,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardín de la Colonia Congosto,Jardin-de-la-Colonia-Congosto,no,,,"Metro: Congosto (línea 1) Bus: 54 y L1  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Congosto (línea 1),Congosto,1,Bus: 54 y L1,"54
1",6653,Instalación parcialmente accesible para personas con movilidad reducida,CONGOSTO,70,MADRID,MADRID,28031,CASCO H.VALLECAS,VILLA DE VALLECAS,40.37089825532696,-3.618365854832584,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
Jardín de la Transición Española,Jardin-de-la-Transicion-Espanola,no especifica,,,"Metro: Gregorio Marañón (líneas 7 y 10) Bús: 7, 12, 14, 27, 40, 45, 147 y 150  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Gregorio Marañón (líneas 7 y 10),Gregorio Marañón,"7
10
12
14
27
40
45
147
150",,,10300,Instalación parcialmente accesible para personas con movilidad reducida,CASTELLANA,78,MADRID,MADRID,28046,EL VISO,CHAMARTIN,40.4390037057741,-3.6905481652485355,,,/contenido/entidadesYorganismos/ParquesJardines,ParquesJardines
